Fund Holdings as of,"31/Dec/2024"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"CA","CARREFOUR SA","Consumer Staples","Equity","2,962,563.29","0.09","2,962,563.29","215,773.00","13.73","France","Nyse Euronext - Euronext Paris","EUR"
"EDEN","EDENRED","Financials","Equity","2,956,242.50","0.09","2,956,242.50","93,110.00","31.75","France","Nyse Euronext - Euronext Paris","EUR"
"HEN","HENKEL AG","Consumer Staples","Equity","2,835,532.80","0.09","2,835,532.80","38,112.00","74.40","Germany","Xetra","EUR"
"G1A","GEA GROUP AG","Industrials","Equity","2,831,470.02","0.09","2,831,470.02","59,211.00","47.82","Germany","Xetra","EUR"
"HM B","HENNES & MAURITZ","Consumer Discretionary","Equity","2,830,574.28","0.09","2,830,574.28","217,210.00","13.03","Sweden","Nasdaq Omx Nordic","SEK"
"AGS","AGEAS SA","Financials","Equity","2,794,583.40","0.09","2,794,583.40","59,586.00","46.90","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"MOWI","MOWI","Consumer Staples","Equity","2,773,670.03","0.08","2,773,670.03","167,496.00","16.56","Norway","Oslo Bors Asa","NOK"
"BNR","BRENNTAG","Industrials","Equity","2,773,783.24","0.08","2,773,783.24","47,923.00","57.88","Germany","Xetra","EUR"
"NHY","NORSK HYDRO","Materials","Equity","2,765,476.80","0.08","2,765,476.80","520,043.00","5.32","Norway","Oslo Bors Asa","NOK"
"SMIN","SMITHS GROUP PLC","Industrials","Equity","2,762,583.28","0.08","2,762,583.28","132,876.00","20.79","United Kingdom","London Stock Exchange","GBP"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Financials","Equity","2,759,628.95","0.08","2,759,628.95","196,066.00","14.07","Italy","Borsa Italiana","EUR"
"ANTO","ANTOFAGASTA PLC","Materials","Equity","2,742,073.86","0.08","2,742,073.86","142,590.00","19.23","United Kingdom","London Stock Exchange","GBP"
"BOL","BOLIDEN","Materials","Equity","2,727,672.94","0.08","2,727,672.94","100,511.00","27.14","Sweden","Nasdaq Omx Nordic","SEK"
"ELE","ENDESA SA","Utilities","Equity","2,726,955.61","0.08","2,726,955.61","131,293.00","20.77","Spain","Bolsa De Madrid","EUR"
"SCA B","SVENSKA CELLULOSA B","Materials","Equity","2,719,131.54","0.08","2,719,131.54","221,509.00","12.28","Sweden","Nasdaq Omx Nordic","SEK"
"TEN","TENARIS SA","Energy","Equity","2,715,433.11","0.08","2,715,433.11","150,273.00","18.07","Italy","Borsa Italiana","EUR"
