Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"FTNT","FORTINET INC","Information Technology","Equity","4,563,028.80","0.07","4,563,028.80","57,614.00","79.20","United States","NASDAQ","USD"
"9433","KDDI CORP","Communication","Equity","4,527,671.63","0.06","4,527,671.63","264,062.00","17.15","Japan","Tokyo Stock Exchange","JPY"
"BDX","BECTON DICKINSON","Health Care","Equity","4,525,322.56","0.06","4,525,322.56","25,616.00","176.66","United States","New York Stock Exchange Inc.","USD"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","4,503,394.89","0.06","4,503,394.89","17,001.00","264.89","United States","New York Stock Exchange Inc.","USD"
"LNG","CHENIERE ENERGY INC","Energy","Equity","4,484,652.88","0.06","4,484,652.88","19,288.00","232.51","United States","New York Stock Exchange Inc.","USD"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","4,483,135.08","0.06","4,483,135.08","71,433.00","62.76","United States","New York Stock Exchange Inc.","USD"
"FIX","COMFORT SYSTEMS USA INC","Industrials","Equity","4,480,086.45","0.06","4,480,086.45","3,115.00","1,438.23","United States","New York Stock Exchange Inc.","USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","4,476,658.60","0.06","4,476,658.60","117,652.00","38.05","United States","New York Stock Exchange Inc.","USD"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","4,469,042.44","0.06","4,469,042.44","6,764.00","660.71","United States","NASDAQ","USD"
"CPG","COMPASS GROUP PLC","Consumer Discretionary","Equity","4,442,643.67","0.06","4,442,643.67","145,930.00","30.44","United Kingdom","London Stock Exchange","GBP"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","4,425,106.40","0.06","4,425,106.40","38,681.00","114.40","United States","New York Stock Exchange Inc.","USD"
"ADSK","AUTODESK INC","Information Technology","Equity","4,424,811.30","0.06","4,424,811.30","18,954.00","233.45","United States","NASDAQ","USD"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","4,416,806.20","0.06","4,416,806.20","51,418.00","85.90","United States","New York Stock Exchange Inc.","USD"
"SAND","SANDVIK","Industrials","Equity","4,413,708.65","0.06","4,413,708.65","100,403.00","43.96","Sweden","Nasdaq Omx Nordic","SEK"
"CCO","CAMECO CORP","Energy","Equity","4,398,516.80","0.06","4,398,516.80","37,238.00","118.12","Canada","Toronto Stock Exchange","CAD"
"LONN","LONZA GROUP AG","Health Care","Equity","4,364,634.57","0.06","4,364,634.57","6,348.00","687.56","Switzerland","SIX Swiss Exchange","CHF"
"GWW","WW GRAINGER INC","Industrials","Equity","4,361,276.40","0.06","4,361,276.40","3,945.00","1,105.52","United States","New York Stock Exchange Inc.","USD"
"DB1","DEUTSCHE BOERSE AG","Financials","Equity","4,358,619.57","0.06","4,358,619.57","16,310.00","267.23","Germany","Xetra","EUR"
"RACE","FERRARI NV","Consumer Discretionary","Equity","4,341,322.73","0.06","4,341,322.73","11,513.00","377.08","Italy","Borsa Italiana","EUR"
"STAN","STANDARD CHARTERED PLC","Financials","Equity","4,332,710.35","0.06","4,332,710.35","174,453.00","24.84","United Kingdom","London Stock Exchange","GBP"
"LR","LEGRAND SA","Industrials","Equity","4,328,794.61","0.06","4,328,794.61","23,832.00","181.64","France","Nyse Euronext - Euronext Paris","EUR"
"ARGX","ARGENX","Health Care","Equity","4,328,638.40","0.06","4,328,638.40","5,627.00","769.26","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"EXC","EXELON CORP","Utilities","Equity","4,303,672.00","0.06","4,303,672.00","88,190.00","48.80","United States","NASDAQ","USD"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","4,299,101.78","0.06","4,299,101.78","19,142.00","224.59","United States","New York Stock Exchange Inc.","USD"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","4,281,221.70","0.06","4,281,221.70","10,409.00","411.30","United States","New York Stock Exchange Inc.","USD"
"CIEN","CIENA CORP","Information Technology","Equity","4,256,994.48","0.06","4,256,994.48","12,478.00","341.16","United States","New York Stock Exchange Inc.","USD"
"6301","KOMATSU LTD","Industrials","Equity","4,232,688.41","0.06","4,232,688.41","87,700.00","48.26","Japan","Tokyo Stock Exchange","JPY"
"HLN","HALEON PLC","Health Care","Equity","4,202,251.01","0.06","4,202,251.01","788,914.00","5.33","United Kingdom","London Stock Exchange","GBP"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","4,199,880.08","0.06","4,199,880.08","18,164.00","231.22","United States","New York Stock Exchange Inc.","USD"
"8053","SUMITOMO CORP","Industrials","Equity","4,200,130.74","0.06","4,200,130.74","101,800.00","41.26","Japan","Tokyo Stock Exchange","JPY"
"HOLN","HOLCIM LTD AG","Materials","Equity","4,186,694.02","0.06","4,186,694.02","45,055.00","92.92","Switzerland","SIX Swiss Exchange","CHF"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","4,155,300.45","0.06","4,155,300.45","13,671.00","303.95","United States","New York Stock Exchange Inc.","USD"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","4,153,521.15","0.06","4,153,521.15","25,065.00","165.71","United States","New York Stock Exchange Inc.","USD"
"CABK","CAIXABANK SA","Financials","Equity","4,127,329.08","0.06","4,127,329.08","328,622.00","12.56","Spain","Bolsa De Madrid","EUR"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","4,105,947.80","0.06","4,105,947.80","11,602.00","353.90","United States","New York Stock Exchange Inc.","USD"
"6981","MURATA MANUFACTURING LTD","Information Technology","Equity","4,102,671.11","0.06","4,102,671.11","156,600.00","26.20","Japan","Tokyo Stock Exchange","JPY"
"ENI","ENI","Energy","Equity","4,074,641.79","0.06","4,074,641.79","178,403.00","22.84","Italy","Borsa Italiana","EUR"
"DGE","DIAGEO PLC","Consumer Staples","Equity","4,041,167.81","0.06","4,041,167.81","188,568.00","21.43","United Kingdom","London Stock Exchange","GBP"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","4,033,863.75","0.06","4,033,863.75","25,375.00","158.97","United States","New York Stock Exchange Inc.","USD"
"EA","ELECTRONIC ARTS INC","Communication","Equity","4,024,416.05","0.06","4,024,416.05","20,015.00","201.07","United States","NASDAQ","USD"
"K","KINROSS GOLD CORP","Materials","Equity","4,008,182.57","0.06","4,008,182.57","109,024.00","36.76","Canada","Toronto Stock Exchange","CAD"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","4,008,573.38","0.06","4,008,573.38","15,218.00","263.41","United States","New York Stock Exchange Inc.","USD"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","3,998,376.70","0.06","3,998,376.70","49,762.00","80.35","United States","New York Stock Exchange Inc.","USD"
"ETR","ENTERGY CORP","Utilities","Equity","3,988,664.25","0.06","3,988,664.25","37,725.00","105.73","United States","New York Stock Exchange Inc.","USD"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Industrials","Equity","3,977,112.57","0.06","3,977,112.57","38,808.00","102.48","France","Nyse Euronext - Euronext Paris","EUR"
"SYY","SYSCO CORP","Consumer Staples","Equity","3,942,757.92","0.06","3,942,757.92","44,241.00","89.12","United States","New York Stock Exchange Inc.","USD"
"III","3I GROUP PLC","Financials","Equity","3,941,535.82","0.06","3,941,535.82","89,149.00","44.21","United Kingdom","London Stock Exchange","GBP"
"VMC","VULCAN MATERIALS","Materials","Equity","3,916,448.25","0.06","3,916,448.25","12,675.00","308.99","United States","New York Stock Exchange Inc.","USD"
"PCG","PG&E CORP","Utilities","Equity","3,916,750.40","0.06","3,916,750.40","207,455.00","18.88","United States","New York Stock Exchange Inc.","USD"
"MET","METLIFE INC","Financials","Equity","3,906,961.12","0.06","3,906,961.12","51,448.00","75.94","United States","New York Stock Exchange Inc.","USD"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","3,892,496.29","0.06","3,892,496.29","85,493.00","45.53","United States","NASDAQ","USD"
"NDAQ","NASDAQ INC","Financials","Equity","3,890,607.03","0.06","3,890,607.03","43,917.00","88.59","United States","NASDAQ","USD"
"TSCO","TESCO PLC","Consumer Staples","Equity","3,890,122.61","0.06","3,890,122.61","593,589.00","6.55","United Kingdom","London Stock Exchange","GBP"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","3,884,400.00","0.06","3,884,400.00","25,896.00","150.00","United States","New York Stock Exchange Inc.","USD"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","3,878,016.20","0.06","3,878,016.20","45,172.00","85.85","United States","New York Stock Exchange Inc.","USD"
"ALC","ALCON INC","Health Care","Equity","3,872,209.42","0.06","3,872,209.42","44,879.00","86.28","Switzerland","SIX Swiss Exchange","CHF"
"NUE","NUCOR CORP","Materials","Equity","3,857,976.09","0.06","3,857,976.09","21,969.00","175.61","United States","New York Stock Exchange Inc.","USD"
"ASSA B","ASSA ABLOY B","Industrials","Equity","3,834,765.96","0.06","3,834,765.96","90,626.00","42.31","Sweden","Nasdaq Omx Nordic","SEK"
"6146","DISCO CORP","Information Technology","Equity","3,800,467.83","0.05","3,800,467.83","7,500.00","506.73","Japan","Tokyo Stock Exchange","JPY"
"RIO","RIO TINTO LTD","Materials","Equity","3,794,968.41","0.05","3,794,968.41","31,699.00","119.72","Australia","Asx - All Markets","AUD"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","3,791,359.29","0.05","3,791,359.29","6,891.00","550.19","United States","NASDAQ","USD"
"SE","SEA ADS REPRESENTING LTD CLASS A","Consumer Discretionary","Equity","3,790,451.10","0.05","3,790,451.10","34,179.00","110.90","Singapore","New York Stock Exchange Inc.","USD"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","3,785,079.48","0.05","3,785,079.48","11,427.00","331.24","United States","NASDAQ","USD"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","3,767,922.00","0.05","3,767,922.00","14,825.00","254.16","United States","New York Stock Exchange Inc.","USD"
"8591","ORIX CORP","Financials","Equity","3,702,204.22","0.05","3,702,204.22","105,054.00","35.24","Japan","Tokyo Stock Exchange","JPY"
"WCN","WASTE CONNECTIONS INC","Industrials","Equity","3,696,861.54","0.05","3,696,861.54","21,831.00","169.34","United States","New York Stock Exchange Inc.","USD"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","3,692,179.32","0.05","3,692,179.32","5,442.00","678.46","United States","New York Stock Exchange Inc.","USD"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","3,690,955.48","0.05","3,690,955.48","26,164.00","141.07","United States","New York Stock Exchange Inc.","USD"
"5803","FUJIKURA LTD","Industrials","Equity","3,678,662.52","0.05","3,678,662.52","20,900.00","176.01","Japan","Tokyo Stock Exchange","JPY"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","Consumer Discretionary","Equity","3,674,955.14","0.05","3,674,955.14","56,000.00","65.62","Japan","Tokyo Stock Exchange","JPY"
"VTR","VENTAS REIT INC","Real Estate","Equity","3,671,711.88","0.05","3,671,711.88","42,477.00","86.44","United States","New York Stock Exchange Inc.","USD"
"ASM","ASM INTERNATIONAL NV","Information Technology","Equity","3,661,935.84","0.05","3,661,935.84","4,390.00","834.15","Netherlands","Euronext Amsterdam","EUR"
"4519","CHUGAI PHARMACEUTICAL LTD","Health Care","Equity","3,661,705.33","0.05","3,661,705.33","55,500.00","65.98","Japan","Tokyo Stock Exchange","JPY"
"DOL","DOLLARAMA INC","Consumer Discretionary","Equity","3,655,251.17","0.05","3,655,251.17","24,882.00","146.90","Canada","Toronto Stock Exchange","CAD"
"KR","KROGER","Consumer Staples","Equity","3,655,263.80","0.05","3,655,263.80","54,410.00","67.18","United States","New York Stock Exchange Inc.","USD"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","3,648,454.16","0.05","3,648,454.16","7,492.00","486.98","United States","New York Stock Exchange Inc.","USD"
"GMG","GOODMAN GROUP UNITS","Real Estate","Equity","3,641,375.01","0.05","3,641,375.01","178,340.00","20.42","Australia","Asx - All Markets","AUD"
"FER","FERROVIAL","Industrials","Equity","3,608,886.43","0.05","3,608,886.43","48,722.00","74.07","Spain","Bolsa De Madrid","EUR"
"9434","SOFTBANK CORP","Communication","Equity","3,594,984.94","0.05","3,594,984.94","2,664,900.00","1.35","Japan","Tokyo Stock Exchange","JPY"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","3,584,065.80","0.05","3,584,065.80","50,197.00","71.40","United States","New York Stock Exchange Inc.","USD"
"SSE","SSE PLC","Utilities","Equity","3,563,263.18","0.05","3,563,263.18","97,921.00","36.39","United Kingdom","London Stock Exchange","GBP"
"6702","FUJITSU LTD","Information Technology","Equity","3,551,908.49","0.05","3,551,908.49","156,300.00","22.72","Japan","Tokyo Stock Exchange","JPY"
"PRU","PRUDENTIAL PLC","Financials","Equity","3,546,062.07","0.05","3,546,062.07","229,195.00","15.47","United Kingdom","London Stock Exchange","GBP"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","3,531,581.11","0.05","3,531,581.11","17,803.00","198.37","United States","NASDAQ","USD"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","3,526,138.98","0.05","3,526,138.98","47,034.00","74.97","United States","NASDAQ","USD"
"6752","PANASONIC HOLDINGS CORP","Consumer Discretionary","Equity","3,500,343.50","0.05","3,500,343.50","216,400.00","16.18","Japan","Tokyo Stock Exchange","JPY"
"AD","KONINKLIJKE AHOLD DELHAIZE NV","Consumer Staples","Equity","3,500,509.97","0.05","3,500,509.97","72,399.00","48.35","Netherlands","Euronext Amsterdam","EUR"
"6954","FANUC CORP","Industrials","Equity","3,474,140.60","0.05","3,474,140.60","77,300.00","44.94","Japan","Tokyo Stock Exchange","JPY"
"UCB","UCB SA","Health Care","Equity","3,469,418.77","0.05","3,469,418.77","11,838.00","293.07","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"GEHC","GE HEALTHCARE TECHNOLOGIES INC","Health Care","Equity","3,461,532.16","0.05","3,461,532.16","41,248.00","83.92","United States","NASDAQ","USD"
"EBAY","EBAY INC","Consumer Discretionary","Equity","3,455,700.60","0.05","3,455,700.60","39,314.00","87.90","United States","NASDAQ","USD"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","3,450,419.96","0.05","3,450,419.96","37,726.00","91.46","United States","New York Stock Exchange Inc.","USD"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","3,441,401.47","0.05","3,441,401.47","33,637.00","102.31","United States","New York Stock Exchange Inc.","USD"
"SLF","SUN LIFE FINANCIAL INC","Financials","Equity","3,440,615.76","0.05","3,440,615.76","52,648.00","65.35","Canada","Toronto Stock Exchange","CAD"
"7267","HONDA MOTOR LTD","Consumer Discretionary","Equity","3,428,317.74","0.05","3,428,317.74","342,700.00","10.00","Japan","Tokyo Stock Exchange","JPY"
"GIVN","GIVAUDAN SA","Materials","Equity","3,412,451.05","0.05","3,412,451.05","864.00","3,949.60","Switzerland","SIX Swiss Exchange","CHF"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","3,393,920.25","0.05","3,393,920.25","27,945.00","121.45","United States","New York Stock Exchange Inc.","USD"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES ADR","Health Care","Equity","3,382,166.81","0.05","3,382,166.81","100,153.00","33.77","Israel","New York Stock Exchange Inc.","USD"
"CSU","CONSTELLATION SOFTWARE INC","Information Technology","Equity","3,374,819.77","0.05","3,374,819.77","1,771.00","1,905.60","Canada","Toronto Stock Exchange","CAD"
"ORA","ORANGE SA","Communication","Equity","3,361,786.06","0.05","3,361,786.06","159,716.00","21.05","France","Nyse Euronext - Euronext Paris","EUR"
"CCI","CROWN CASTLE INC","Real Estate","Equity","3,343,852.80","0.05","3,343,852.80","38,702.00","86.40","United States","New York Stock Exchange Inc.","USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","3,337,561.92","0.05","3,337,561.92","15,648.00","213.29","United States","NASDAQ","USD"
"NOKIA","NOKIA","Information Technology","Equity","3,336,212.08","0.05","3,336,212.08","453,732.00","7.35","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"RMD","RESMED INC","Health Care","Equity","3,325,328.16","0.05","3,325,328.16","12,936.00","257.06","United States","New York Stock Exchange Inc.","USD"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","3,324,411.58","0.05","3,324,411.58","36,569.00","90.91","Switzerland","SIX Swiss Exchange","CHF"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","3,320,173.00","0.05","3,320,173.00","14,342.00","231.50","United States","New York Stock Exchange Inc.","USD"
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","3,318,974.73","0.05","3,318,974.73","19,689.00","168.57","United States","New York Stock Exchange Inc.","USD"
"KVUE","KENVUE INC","Consumer Staples","Equity","3,296,690.00","0.05","3,296,690.00","173,510.00","19.00","United States","New York Stock Exchange Inc.","USD"
"WDS","WOODSIDE ENERGY GROUP LTD","Energy","Equity","3,296,148.62","0.05","3,296,148.62","166,170.00","19.84","Australia","Asx - All Markets","AUD"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","3,285,695.40","0.05","3,285,695.40","29,665.00","110.76","United States","New York Stock Exchange Inc.","USD"
"MTB","M&T BANK CORP","Financials","Equity","3,282,673.45","0.05","3,282,673.45","14,567.00","225.35","United States","New York Stock Exchange Inc.","USD"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","3,281,597.40","0.05","3,281,597.40","29,730.00","110.38","United States","NASDAQ","USD"
"G","ASSICURAZIONI GENERALI","Financials","Equity","3,265,377.52","0.05","3,265,377.52","76,243.00","42.83","Italy","Borsa Italiana","EUR"
"NTR","NUTRIEN LTD","Materials","Equity","3,251,236.83","0.05","3,251,236.83","44,496.00","73.07","Canada","Toronto Stock Exchange","CAD"
"4568","DAIICHI SANKYO LTD","Health Care","Equity","3,249,811.64","0.05","3,249,811.64","166,208.00","19.55","Japan","Tokyo Stock Exchange","JPY"
"SWED A","SWEDBANK","Financials","Equity","3,238,554.40","0.05","3,238,554.40","83,774.00","38.66","Sweden","Nasdaq Omx Nordic","SEK"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","3,235,240.44","0.05","3,235,240.44","106,668.00","30.33","United States","NASDAQ","USD"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","3,227,102.60","0.05","3,227,102.60","9,164.00","352.15","United States","NASDAQ","USD"
"IR","INGERSOLL RAND INC","Industrials","Equity","3,209,766.15","0.05","3,209,766.15","33,955.00","94.53","United States","New York Stock Exchange Inc.","USD"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","3,204,280.44","0.05","3,204,280.44","27,514.00","116.46","United States","NASDAQ","USD"
"7182","JAPAN POST BANK LTD","Financials","Equity","3,191,281.72","0.05","3,191,281.72","164,400.00","19.41","Japan","Tokyo Stock Exchange","JPY"
"8801","MITSUI FUDOSAN LTD","Real Estate","Equity","3,173,745.19","0.05","3,173,745.19","235,600.00","13.47","Japan","Tokyo Stock Exchange","JPY"
"STT","STATE STREET CORP","Financials","Equity","3,146,571.03","0.05","3,146,571.03","23,789.00","132.27","United States","New York Stock Exchange Inc.","USD"
"FISV","FISERV INC","Financials","Equity","3,145,621.14","0.05","3,145,621.14","50,826.00","61.89","United States","NASDAQ","USD"
"IFC","INTACT FINANCIAL CORP","Financials","Equity","3,142,814.62","0.05","3,142,814.62","16,289.00","192.94","Canada","Toronto Stock Exchange","CAD"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","3,142,904.00","0.05","3,142,904.00","23,560.00","133.40","United States","NASDAQ","USD"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","3,140,396.36","0.05","3,140,396.36","25,692.00","122.23","Austria","Wiener Boerse Ag","EUR"
"FICO","FAIR ISAAC CORP","Information Technology","Equity","3,130,932.20","0.04","3,130,932.20","2,255.00","1,388.44","United States","New York Stock Exchange Inc.","USD"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","3,126,737.34","0.04","3,126,737.34","46,377.00","67.42","United States","New York Stock Exchange Inc.","USD"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","3,114,282.60","0.04","3,114,282.60","95,238.00","32.70","United States","New York Stock Exchange Inc.","USD"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","3,106,446.42","0.04","3,106,446.42","17,157.00","181.06","United States","NASDAQ","USD"
"NRG","NRG ENERGY INC","Utilities","Equity","3,101,095.34","0.04","3,101,095.34","17,101.00","181.34","United States","New York Stock Exchange Inc.","USD"
"KBC","KBC GROEP","Financials","Equity","3,095,034.55","0.04","3,095,034.55","22,791.00","135.80","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","3,085,119.05","0.04","3,085,119.05","4,435.00","695.63","United States","NASDAQ","USD"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","3,083,283.36","0.04","3,083,283.36","25,488.00","120.97","United States","New York Stock Exchange Inc.","USD"
"6701","NEC CORP","Information Technology","Equity","3,074,910.28","0.04","3,074,910.28","116,600.00","26.37","Japan","Tokyo Stock Exchange","JPY"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","3,059,852.90","0.04","3,059,852.90","30,706.00","99.65","United States","NASDAQ","USD"
"CPRT","COPART INC","Industrials","Equity","3,058,782.40","0.04","3,058,782.40","82,336.00","37.15","United States","NASDAQ","USD"
"DOV","DOVER CORP","Industrials","Equity","3,053,897.30","0.04","3,053,897.30","13,445.00","227.14","United States","New York Stock Exchange Inc.","USD"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","3,021,016.10","0.04","3,021,016.10","58,130.00","51.97","United States","NASDAQ","USD"
"EME","EMCOR GROUP INC","Industrials","Equity","2,984,720.00","0.04","2,984,720.00","4,000.00","746.18","United States","New York Stock Exchange Inc.","USD"
"6367","DAIKIN INDUSTRIES LTD","Industrials","Equity","2,979,492.44","0.04","2,979,492.44","23,600.00","126.25","Japan","Tokyo Stock Exchange","JPY"
"WAT","WATERS CORP","Health Care","Equity","2,974,878.45","0.04","2,974,878.45","9,215.00","322.83","United States","New York Stock Exchange Inc.","USD"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","2,973,558.72","0.04","2,973,558.72","18,528.00","160.49","United States","New York Stock Exchange Inc.","USD"
"EXPN","EXPERIAN PLC","Industrials","Equity","2,969,309.12","0.04","2,969,309.12","79,102.00","37.54","United Kingdom","London Stock Exchange","GBP"
"DANSKE","DANSKE BANK","Financials","Equity","2,951,378.54","0.04","2,951,378.54","56,212.00","52.50","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"PRY","PRYSMIAN","Industrials","Equity","2,949,677.44","0.04","2,949,677.44","24,963.00","118.16","Italy","Borsa Italiana","EUR"
"8725","MS&AD INSURANCE GROUP HOLDINGS INC","Financials","Equity","2,949,305.95","0.04","2,949,305.95","107,300.00","27.49","Japan","Tokyo Stock Exchange","JPY"
"8267","AEON LTD","Consumer Staples","Equity","2,943,639.45","0.04","2,943,639.45","208,500.00","14.12","Japan","Tokyo Stock Exchange","JPY"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","2,938,447.26","0.04","2,938,447.26","16,002.00","183.63","United States","New York Stock Exchange Inc.","USD"
"VOD","VODAFONE GROUP PLC","Communication","Equity","2,928,312.12","0.04","2,928,312.12","1,891,024.00","1.55","United Kingdom","London Stock Exchange","GBP"
"U11","UNITED OVERSEAS BANK LTD","Financials","Equity","2,926,577.64","0.04","2,926,577.64","100,623.00","29.08","Singapore","Singapore Exchange","SGD"
"8802","MITSUBISHI ESTATE CO LTD","Real Estate","Equity","2,925,008.23","0.04","2,925,008.23","86,492.00","33.82","Japan","Tokyo Stock Exchange","JPY"
"8750","DAI-ICHI LIFE HOLDINGS INC","Financials","Equity","2,919,866.70","0.04","2,919,866.70","288,000.00","10.14","Japan","Tokyo Stock Exchange","JPY"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","2,913,059.89","0.04","2,913,059.89","44,837.00","64.97","United States","NASDAQ","USD"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","2,898,742.00","0.04","2,898,742.00","18,823.00","154.00","United States","New York Stock Exchange Inc.","USD"
"CBK","COMMERZBANK AG","Financials","Equity","2,890,573.70","0.04","2,890,573.70","68,092.00","42.45","Germany","Xetra","EUR"
"WOW","WOOLWORTHS GROUP LTD","Consumer Staples","Equity","2,887,948.42","0.04","2,887,948.42","111,907.00","25.81","Australia","Asx - All Markets","AUD"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","2,876,673.92","0.04","2,876,673.92","38,582.00","74.56","United States","NASDAQ","USD"
"WTW","WILLIS TOWERS WATSON PLC","Financials","Equity","2,871,413.06","0.04","2,871,413.06","9,314.00","308.29","United States","NASDAQ","USD"
"FFH","FAIRFAX FINANCIAL HOLDINGS SUB VOT","Financials","Equity","2,863,033.48","0.04","2,863,033.48","1,676.00","1,708.25","Canada","Toronto Stock Exchange","CAD"
"TCL","TRANSURBAN GROUP STAPLED UNITS","Industrials","Equity","2,862,037.91","0.04","2,862,037.91","283,896.00","10.08","Australia","Asx - All Markets","AUD"
"6723","RENESAS ELECTRONICS CORP","Information Technology","Equity","2,844,287.04","0.04","2,844,287.04","152,700.00","18.63","Japan","Tokyo Stock Exchange","JPY"
"CLS","CELESTICA INC","Information Technology","Equity","2,839,271.15","0.04","2,839,271.15","10,180.00","278.91","Canada","Toronto Stock Exchange","CAD"
"AMRZ","AMRIZE AG","Materials","Equity","2,835,936.16","0.04","2,835,936.16","44,201.00","64.16","United States","New York Stock Exchange Inc.","USD"
"8630","SOMPO HOLDINGS INC","Financials","Equity","2,828,931.04","0.04","2,828,931.04","71,800.00","39.40","Japan","Tokyo Stock Exchange","JPY"
"BMW","BMW AG","Consumer Discretionary","Equity","2,825,680.25","0.04","2,825,680.25","26,958.00","104.82","Germany","Xetra","EUR"
"ERIC B","ERICSSON B","Information Technology","Equity","2,803,137.46","0.04","2,803,137.46","249,791.00","11.22","Sweden","Nasdaq Omx Nordic","SEK"
"SIKA","SIKA AG","Materials","Equity","2,800,015.51","0.04","2,800,015.51","13,760.00","203.49","Switzerland","SIX Swiss Exchange","CHF"
"INSM","INSMED INC","Health Care","Equity","2,799,450.00","0.04","2,799,450.00","18,663.00","150.00","United States","NASDAQ","USD"
"RKLB","ROCKET LAB CORP","Industrials","Equity","2,794,554.90","0.04","2,794,554.90","38,466.00","72.65","United States","NASDAQ","USD"
"XYZ","BLOCK INC CLASS A","Financials","Equity","2,790,409.16","0.04","2,790,409.16","51,172.00","54.53","United States","New York Stock Exchange Inc.","USD"
"ADS","ADIDAS N AG","Consumer Discretionary","Equity","2,780,405.01","0.04","2,780,405.01","14,502.00","191.72","Germany","Xetra","EUR"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","2,775,973.10","0.04","2,775,973.10","9,497.00","292.30","United States","Cboe BZX","USD"
"RJF","RAYMOND JAMES INC","Financials","Equity","2,776,356.16","0.04","2,776,356.16","17,387.00","159.68","United States","New York Stock Exchange Inc.","USD"
"6762","TDK CORP","Information Technology","Equity","2,764,763.84","0.04","2,764,763.84","177,500.00","15.58","Japan","Tokyo Stock Exchange","JPY"
"PAYX","PAYCHEX INC","Industrials","Equity","2,765,240.64","0.04","2,765,240.64","29,268.00","94.48","United States","NASDAQ","USD"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Financials","Equity","2,757,457.76","0.04","2,757,457.76","127,471.00","21.63","Sweden","Nasdaq Omx Nordic","SEK"
