Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"MOTV3","MOTIVA INFRAESTRUTURA DE MOBILIDAD","Industrials","Equity","29,796,875.50","0.60","29,796,875.50","9,103,273.00","3.27","Brazil","XBSP","BRL"
"CPLE3","CIA PARANAENSE DE ENERGIA COPEL","Utilities","Equity","28,747,287.91","0.58","28,747,287.91","9,887,048.00","2.91","Brazil","XBSP","BRL"
"AXIA6","CENTRAIS ELETR BRAS-ELETROBRAS PRE","Utilities","Equity","28,710,217.53","0.58","28,710,217.53","2,155,677.00","13.32","Brazil","XBSP","BRL"
"MBRF3","MARFRIG GLOBAL FOODS SA","Consumer Staples","Equity","23,104,646.41","0.47","23,104,646.41","5,869,482.00","3.94","Brazil","XBSP","BRL"
"CPFE3","CPFL ENERGIA SA","Utilities","Equity","21,012,627.34","0.42","21,012,627.34","2,091,804.00","10.05","Brazil","XBSP","BRL"
"CXSE3","CAIXA SEGURIDADE PARTICIPACOES SA","Financials","Equity","19,668,348.35","0.40","19,668,348.35","5,454,678.00","3.61","Brazil","XBSP","BRL"
"PSSA3","PORTO SEGURO SA","Financials","Equity","18,042,269.70","0.36","18,042,269.70","1,758,651.00","10.26","Brazil","XBSP","BRL"
"EGIE3","ENGIE BRASIL ENERGIA SA","Utilities","Equity","17,120,797.46","0.35","17,120,797.46","2,603,693.00","6.58","Brazil","XBSP","BRL"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","68,891.36","0.00","68,891.36","58,390.00","117.98","European Union","-","EUR"
"BRL","BRL/USD","Cash and/or Derivatives","FX","33,513.64","0.00","33,513.64","97,128,946.00","1.00","United States","-","USD"
"BRL","BRL/USD","Cash and/or Derivatives","FX","26,810.91","0.00","26,810.91","77,703,157.00","1.00","United States","-","USD"
"ETD_USD","ETD USD BALANCE WITH R73215","Cash and/or Derivatives","Cash","-0.20","0.00","-0.20","0.00","100.00","United States","-","USD"
"ETD_USD","ETD USD BALANCE WITH 597433","Cash and/or Derivatives","Cash","6.32","0.00","6.32","6.00","100.00","United States","-","USD"
"BRL","BRL/USD","Cash and/or Derivatives","FX","-234.99","0.00","-234.99","48,534,724.00","1.00","United States","-","USD"
"XBJ6","MINI BOVESPA (IBOVESPA) INDEX APR","Cash and/or Derivatives","Futures","0.00","0.00","85,941,212.23","11,370.00","37,792.97","-","Bm&Fbovespa S.A. - Bolsa De Valores Mercadorias E Futuros","BRL"
"BRL","BRL/USD","Cash and/or Derivatives","FX","-563.98","0.00","-563.98","116,483,337.00","1.00","United States","-","USD"
"BRL","BRL CASH","Cash and/or Derivatives","Cash","-13,935,608.73","-0.28","-13,935,608.73","-71,653,416.00","19.45","Brazil","-","BRL"
 
