Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"EUR","EUR CASH","Cash and/or Derivatives","Cash","1,216.13","0.00","1,216.13","1,031.00","117.98","European Union","-","EUR"
"MESH6","MSCI EMER MKT INDEX (ICE) MAR 26","Cash and/or Derivatives","Futures","0.00","0.00","1,045,135.00","13.00","1,607.90","-","Ice Futures U.S.","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","-58.31","0.00","-58.31","-1,684,807.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","-45.75","0.00","-45.75","-1,322,030.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","-32.93","0.00","-32.93","-951,503.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","-116.46","0.00","-116.46","-3,365,035.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","-103.72","0.00","-103.72","-2,996,924.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","-273.62","0.00","-273.62","-7,905,979.00","1.00","United States","-","USD"
"USD","USD CASH","Cash and/or Derivatives","Cash","-4,939,808.44","-0.97","-4,939,808.44","-4,939,808.00","100.00","United States","-","USD"
 
