Fund Holdings as of,"13/Mar/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","6’084’058.45","0.12","6’084’058.45","256’055.00","23.76","India","National Stock Exchange Of India","INR"
"TMCV","TATA MOTORS LTD","Industrials","Equity","6’043’479.57","0.11","6’043’479.57","1’312’698.00","4.60","India","National Stock Exchange Of India","INR"
"COALINDIA","COAL INDIA LTD","Energy","Equity","6’031’111.42","0.11","6’031’111.42","1’194’018.00","5.05","India","National Stock Exchange Of India","INR"
"042700","HANMI SEMICONDUCTOR LTD","Information Technology","Equity","5’921’395.76","0.11","5’921’395.76","28’947.00","204.56","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1060","SAUDI AWWAL BANK","Financials","Equity","5’921’639.98","0.11","5’921’639.98","633’781.00","9.34","Saudi Arabia","Saudi Stock Exchange","SAR"
"CHILE","BANCO DE CHILE","Financials","Equity","5’920’968.06","0.11","5’920’968.06","31’066’107.00","0.19","Chile","Santiago Stock Exchange","CLP"
"APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LTD","Health Care","Equity","5’896’765.99","0.11","5’896’765.99","72’210.00","81.66","India","National Stock Exchange Of India","INR"
"NESTLEIND","NESTLE INDIA LTD","Consumer Staples","Equity","5’867’953.09","0.11","5’867’953.09","451’274.00","13.00","India","National Stock Exchange Of India","INR"
"047810","KOREA AEROSPACE INDUSTRIES LTD","Industrials","Equity","5’862’499.18","0.11","5’862’499.18","47’922.00","122.33","Korea (South)","Korea Exchange (Stock Market)","KRW"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","5’855’092.02","0.11","5’855’092.02","386’313.00","15.16","South Africa","Johannesburg Stock Exchange","ZAR"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","5’852’893.62","0.11","5’852’893.62","2’048’956.00","2.86","India","National Stock Exchange Of India","INR"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","5’831’824.68","0.11","5’831’824.68","33’263’000.00","0.18","Indonesia","Indonesia Stock Exchange","IDR"
"1150","ALINMA BANK","Financials","Equity","5’802’060.70","0.11","5’802’060.70","766’068.00","7.57","Saudi Arabia","Saudi Stock Exchange","SAR"
"SSW","SIBANYE STILLWATER LTD","Materials","Equity","5’783’990.81","0.11","5’783’990.81","1’828’738.00","3.16","South Africa","Johannesburg Stock Exchange","ZAR"
"TVSMOTOR","TVS MOTOR COMPANY LTD","Consumer Discretionary","Equity","5’783’382.26","0.11","5’783’382.26","160’837.00","35.96","India","National Stock Exchange Of India","INR"
"3653","JENTECH PRECISION INDUSTRIAL LTD","Information Technology","Equity","5’783’138.18","0.11","5’783’138.18","57’000.00","101.46","Taiwan","Taiwan Stock Exchange","TWD"
"2020","SABIC AGRI-NUTRIENTS","Materials","Equity","5’748’458.72","0.11","5’748’458.72","157’105.00","36.59","Saudi Arabia","Saudi Stock Exchange","SAR"
"HAL","HINDUSTAN AERONAUTICS LTD","Industrials","Equity","5’701’547.68","0.11","5’701’547.68","134’666.00","42.34","India","National Stock Exchange Of India","INR"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","5’699’929.78","0.11","5’699’929.78","253’938.00","22.45","Mexico","Bolsa Mexicana De Valores","MXN"
"000720","HYUNDAI ENGINEERING & CONSTRUCTION","Industrials","Equity","5’658’697.65","0.11","5’658’697.65","51’405.00","110.08","Korea (South)","Korea Exchange (Stock Market)","KRW"
"3665","BIZLINK HOLDING INC","Industrials","Equity","5’617’584.07","0.11","5’617’584.07","113’000.00","49.71","Taiwan","Taiwan Stock Exchange","TWD"
"MAXHEALTH","MAX HEALTHCARE INSTITUTE LTD","Health Care","Equity","5’582’634.15","0.11","5’582’634.15","521’356.00","10.71","India","National Stock Exchange Of India","INR"
"066570","LG ELECTRONICS INC","Consumer Discretionary","Equity","5’511’603.94","0.10","5’511’603.94","72’779.00","75.73","Korea (South)","Korea Exchange (Stock Market)","KRW"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","5’481’555.98","0.10","5’481’555.98","121’879.00","44.98","India","National Stock Exchange Of India","INR"
"DSY","DISCOVERY LTD","Financials","Equity","5’479’307.19","0.10","5’479’307.19","375’553.00","14.59","South Africa","Johannesburg Stock Exchange","ZAR"
"CIPLA","CIPLA LTD","Health Care","Equity","5’414’948.62","0.10","5’414’948.62","380’801.00","14.22","India","National Stock Exchange Of India","INR"
"015760","KOREA ELECTRIC POWER CORP","Utilities","Equity","5’399’593.63","0.10","5’399’593.63","166’957.00","32.34","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BID","BID CORPORATION LTD","Consumer Staples","Equity","5’359’447.32","0.10","5’359’447.32","224’858.00","23.83","South Africa","Johannesburg Stock Exchange","ZAR"
"034730","SK INC","Industrials","Equity","5’354’910.44","0.10","5’354’910.44","24’161.00","221.63","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ADANIPORTS","ADANI PORTS AND SPECIAL ECONOMIC Z","Industrials","Equity","5’345’312.81","0.10","5’345’312.81","362’530.00","14.74","India","National Stock Exchange Of India","INR"
"ADIB","ABU DHABI ISLAMIC BANK","Financials","Equity","5’290’146.75","0.10","5’290’146.75","960’991.00","5.50","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"GULF.R","GULF DEVELOPMENT NON-VOTING DR PCL","Utilities","Equity","5’289’691.13","0.10","5’289’691.13","3’036’988.00","1.74","Thailand","Stock Exchange Of Thailand","THB"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","5’268’712.64","0.10","5’268’712.64","80’237.00","65.66","India","National Stock Exchange Of India","INR"
"TECHM","TECH MAHINDRA LTD","Information Technology","Equity","5’210’656.24","0.10","5’210’656.24","361’458.00","14.42","India","National Stock Exchange Of India","INR"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","5’178’946.18","0.10","5’178’946.18","7’201’775.00","0.72","Taiwan","Taiwan Stock Exchange","TWD"
"PFCIBEST","GRUPO CIBEST PREF SA","Financials","Equity","5’130’517.79","0.10","5’130’517.79","311’264.00","16.48","Colombia","Bolsa De Valores De Colombia","COP"
"LTM","LATAM AIRLINES GROUP SA","Industrials","Equity","5’114’918.26","0.10","5’114’918.26","213’158’406.00","0.02","Chile","Santiago Stock Exchange","CLP"
"DRREDDY","DR REDDYS LABORATORIES LTD","Health Care","Equity","5’113’107.85","0.10","5’113’107.85","365’807.00","13.98","India","National Stock Exchange Of India","INR"
"267250","HD HYUNDAI LTD","Energy","Equity","5’101’300.68","0.10","5’101’300.68","29’023.00","175.77","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ALDAR","ALDAR PROPERTIES","Real Estate","Equity","5’078’139.64","0.10","5’078’139.64","2’513’816.00","2.02","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","5’047’254.99","0.10","5’047’254.99","3’505’400.00","1.44","Thailand","Stock Exchange Of Thailand","THB"
"3034","NOVATEK MICROELECTRONICS CORP","Information Technology","Equity","5’038’110.28","0.10","5’038’110.28","415’300.00","12.13","Taiwan","Taiwan Stock Exchange","TWD"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","4’932’607.73","0.09","4’932’607.73","262’396.00","18.80","India","National Stock Exchange Of India","INR"
"SHP","SHOPRITE HOLDINGS LTD","Consumer Staples","Equity","4’922’739.79","0.09","4’922’739.79","322’787.00","15.25","South Africa","Johannesburg Stock Exchange","ZAR"
"JIOFIN","JIO FINANCIAL SERVICES LTD","Financials","Equity","4’894’268.68","0.09","4’894’268.68","1’923’484.00","2.54","India","National Stock Exchange Of India","INR"
"3661","ALCHIP TECHNOLOGIES LTD","Information Technology","Equity","4’887’207.47","0.09","4’887’207.47","49’000.00","99.74","Taiwan","Taiwan Stock Exchange","TWD"
"010120","LS ELECTRIC LTD","Industrials","Equity","4’876’795.34","0.09","4’876’795.34","9’750.00","500.18","Korea (South)","Korea Exchange (Stock Market)","KRW"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","4’872’574.89","0.09","4’872’574.89","175’385.00","27.78","India","National Stock Exchange Of India","INR"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","4’768’554.94","0.09","4’768’554.94","406’863.00","11.72","India","National Stock Exchange Of India","INR"
"NED","NEDBANK GROUP LTD","Financials","Equity","4’765’083.41","0.09","4’765’083.41","309’504.00","15.40","South Africa","Johannesburg Stock Exchange","ZAR"
"JSWSTEEL","JSW STEEL LTD","Materials","Equity","4’763’480.75","0.09","4’763’480.75","393’467.00","12.11","India","National Stock Exchange Of India","INR"
"BIMAS.E","BIM BIRLESIK MAGAZALAR A","Consumer Staples","Equity","4’739’315.86","0.09","4’739’315.86","296’224.00","16.00","Turkey","Istanbul Stock Exchange","TRY"
"3481","INNOLUX CORP","Information Technology","Equity","4’727’246.21","0.09","4’727’246.21","5’090’703.00","0.93","Taiwan","Taiwan Stock Exchange","TWD"
"PMETAL","PRESS METAL ALUMINIUM HOLDINGS","Materials","Equity","4’719’972.07","0.09","4’719’972.07","2’462’200.00","1.92","Malaysia","Bursa Malaysia","MYR"
"2379","REALTEK SEMICONDUCTOR CORP","Information Technology","Equity","4’715’268.19","0.09","4’715’268.19","320’874.00","14.70","Taiwan","Taiwan Stock Exchange","TWD"
"CEZ","CEZ","Utilities","Equity","4’693’901.68","0.09","4’693’901.68","87’338.00","53.74","Czech Republic","Prague Stock Exchange","CZK"
"CUMMINSIND","CUMMINS INDIA LTD","Industrials","Equity","4’692’146.02","0.09","4’692’146.02","93’299.00","50.29","India","National Stock Exchange Of India","INR"
"2002","CHINA STEEL CORP","Materials","Equity","4’659’221.16","0.09","4’659’221.16","7’802’000.00","0.60","Taiwan","Taiwan Stock Exchange","TWD"
"TATAPOWER","TATA POWER LTD","Utilities","Equity","4’651’921.92","0.09","4’651’921.92","1’088’982.00","4.27","India","National Stock Exchange Of India","INR"
"ASII","ASTRA INTERNATIONAL","Industrials","Equity","4’648’411.89","0.09","4’648’411.89","13’518’300.00","0.34","Indonesia","Indonesia Stock Exchange","IDR"
"272210","HANWHA SYSTEMS LTD","Industrials","Equity","4’639’422.28","0.09","4’639’422.28","47’983.00","96.69","Korea (South)","Korea Exchange (Stock Market)","KRW"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","4’621’415.16","0.09","4’621’415.16","122’505.00","37.72","India","National Stock Exchange Of India","INR"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","4’602’457.05","0.09","4’602’457.05","62’773.00","73.32","Taiwan","Taiwan Stock Exchange","TWD"
"2082","ACWA POWER CO","Utilities","Equity","4’599’709.73","0.09","4’599’709.73","102’983.00","44.66","Saudi Arabia","Saudi Stock Exchange","SAR"
"CHOLAFIN","CHOLAMANDALAM INVESTMENT AND FINAN","Financials","Equity","4’590’389.70","0.09","4’590’389.70","280’320.00","16.38","India","National Stock Exchange Of India","INR"
"NPH","NORTHAM PLATINUM HLDGS LTD","Materials","Equity","4’587’122.01","0.09","4’587’122.01","224’950.00","20.39","South Africa","Johannesburg Stock Exchange","ZAR"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","4’574’444.15","0.09","4’574’444.15","81’239.00","56.31","India","National Stock Exchange Of India","INR"
"BRITANNIA","BRITANNIA INDUSTRIES LTD","Consumer Staples","Equity","4’569’210.93","0.09","4’569’210.93","72’729.00","62.83","India","National Stock Exchange Of India","INR"
"2603","EVERGREEN MARINE CORP (TAIWAN) LTD","Industrials","Equity","4’567’355.04","0.09","4’567’355.04","704’000.00","6.49","Taiwan","Taiwan Stock Exchange","TWD"
"TMPV","TATA MOTORS PASSENGER VEHICLES LTD","Consumer Discretionary","Equity","4’516’381.24","0.09","4’516’381.24","1’329’392.00","3.40","India","National Stock Exchange Of India","INR"
"7020","ETIHAD ETISALAT","Communication","Equity","4’476’160.54","0.08","4’476’160.54","252’957.00","17.70","Saudi Arabia","Saudi Stock Exchange","SAR"
"PFC","POWER FINANCE CORPORATION LTD","Financials","Equity","4’413’290.37","0.08","4’413’290.37","1’005’993.00","4.39","India","National Stock Exchange Of India","INR"
"SOL","SASOL LTD","Materials","Equity","4’366’793.63","0.08","4’366’793.63","385’506.00","11.33","South Africa","Johannesburg Stock Exchange","ZAR"
"AOT.R","AIRPORTS OF THAILAND NON-VOTING DR","Industrials","Equity","4’345’592.20","0.08","4’345’592.20","2’864’100.00","1.52","Thailand","Stock Exchange Of Thailand","THB"
"BAJAJ.AUTO","BAJAJ AUTO LTD","Consumer Discretionary","Equity","4’333’587.96","0.08","4’333’587.96","45’145.00","95.99","India","National Stock Exchange Of India","INR"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","4’332’284.07","0.08","4’332’284.07","640’098.00","6.77","India","National Stock Exchange Of India","INR"
"1050","BANQUE SAUDI FRANSI","Financials","Equity","4’284’525.56","0.08","4’284’525.56","840’421.00","5.10","Saudi Arabia","Saudi Stock Exchange","SAR"
"247540","ECOPRO BM LTD","Industrials","Equity","4’282’009.91","0.08","4’282’009.91","33’429.00","128.09","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"BDMS.R","BANGKOK DUSIT MEDICAL SERVICES NON","Health Care","Equity","4’224’658.93","0.08","4’224’658.93","7’257’200.00","0.58","Thailand","Stock Exchange Of Thailand","THB"
"DMART","AVENUE SUPERMARTS LTD","Consumer Staples","Equity","4’220’363.48","0.08","4’220’363.48","101’764.00","41.47","India","National Stock Exchange Of India","INR"
"071050","KOREA INVESTMENT HOLDINGS LTD","Financials","Equity","4’192’024.51","0.08","4’192’024.51","28’522.00","146.98","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ALPHA","ALPHA BANK SA","Financials","Equity","4’124’502.00","0.08","4’124’502.00","1’075’201.00","3.84","Greece","Athens Exchange S.A. Cash Market","EUR"
"138040","MERITZ FINANCIAL GROUP INC","Financials","Equity","4’111’178.81","0.08","4’111’178.81","54’820.00","74.99","Korea (South)","Korea Exchange (Stock Market)","KRW"
"DIB","DB ISLAMIC BANK","Financials","Equity","4’093’476.68","0.08","4’093’476.68","2’031’858.00","2.01","United Arab Emirates","Dubai Financial Market","AED"
"079550","LIG NEX1 LTD","Industrials","Equity","4’083’501.29","0.08","4’083’501.29","8’435.00","484.11","Korea (South)","Korea Exchange (Stock Market)","KRW"
"LUPIN","LUPIN LTD","Health Care","Equity","4’082’992.35","0.08","4’082’992.35","163’071.00","25.04","India","National Stock Exchange Of India","INR"
"SPL","SANTANDER BANK POLSKA SA","Financials","Equity","4’075’398.02","0.08","4’075’398.02","27’784.00","146.68","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"6446","PHARMAESSENTIA CORP","Health Care","Equity","4’011’349.26","0.08","4’011’349.26","195’277.00","20.54","Taiwan","Taiwan Stock Exchange","TWD"
"2059","KING SLIDE WORKS LTD","Information Technology","Equity","3’997’998.97","0.08","3’997’998.97","38’000.00","105.21","Taiwan","Taiwan Stock Exchange","TWD"
"VBL","VARUN BEVERAGES LTD","Consumer Staples","Equity","3’994’470.45","0.08","3’994’470.45","920’281.00","4.34","India","National Stock Exchange Of India","INR"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","3’988’688.44","0.08","3’988’688.44","125’903.00","31.68","Mexico","Bolsa Mexicana De Valores","MXN"
"005387","HYUNDAI MOTOR S2 PREF","Consumer Discretionary","Equity","3’987’125.78","0.08","3’987’125.78","22’598.00","176.44","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PTTEP.R","PTT EXPLORATION AND PRODUCTION NON","Energy","Equity","3’970’628.58","0.08","3’970’628.58","875’300.00","4.54","Thailand","Stock Exchange Of Thailand","THB"
"4013","DR SULAIMAN AL HABIB MEDICAL GRP","Health Care","Equity","3’945’827.55","0.07","3’945’827.55","59’727.00","66.06","Saudi Arabia","Saudi Stock Exchange","SAR"
"INDUSTOWER","INDUS TOWERS LTD","Communication","Equity","3’935’377.61","0.07","3’935’377.61","858’227.00","4.59","India","National Stock Exchange Of India","INR"
"BCI","BANCO DE CREDITO E INVERSION","Financials","Equity","3’934’774.90","0.07","3’934’774.90","60’125.00","65.44","Chile","Santiago Stock Exchange","CLP"
"3443","GLOBAL UNICHIP CORP","Information Technology","Equity","3’929’369.83","0.07","3’929’369.83","55’000.00","71.44","Taiwan","Taiwan Stock Exchange","TWD"
"3045","TAIWAN MOBILE LTD","Communication","Equity","3’899’244.92","0.07","3’899’244.92","1’171’000.00","3.33","Taiwan","Taiwan Stock Exchange","TWD"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","3’894’139.64","0.07","3’894’139.64","82’012.00","47.48","India","National Stock Exchange Of India","INR"
"CIBEST","GRUPO CIBEST SA","Financials","Equity","3’835’018.03","0.07","3’835’018.03","175’664.00","21.83","Colombia","Bolsa De Valores De Colombia","COP"
"REM","REMGRO LTD","Financials","Equity","3’824’945.08","0.07","3’824’945.08","356’891.00","10.72","South Africa","Johannesburg Stock Exchange","ZAR"
"INDHOTEL","INDIAN HOTELS LTD","Consumer Discretionary","Equity","3’818’523.12","0.07","3’818’523.12","578’899.00","6.60","India","National Stock Exchange Of India","INR"
"WIPRO","WIPRO LTD","Information Technology","Equity","3’810’444.26","0.07","3’810’444.26","1’783’048.00","2.14","India","National Stock Exchange Of India","INR"
"BVN","BUENAVENTURA ADR REPRESENTING","Materials","Equity","3’805’153.42","0.07","3’805’153.42","107’917.00","35.26","Peru","New York Stock Exchange Inc.","USD"
"2280","ALMARAI","Consumer Staples","Equity","3’771’988.33","0.07","3’771’988.33","329’163.00","11.46","Saudi Arabia","Saudi Stock Exchange","SAR"
"278470","APR LTD","Consumer Staples","Equity","3’736’321.94","0.07","3’736’321.94","16’292.00","229.33","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PERSISTENT","PERSISTENT SYSTEMS LTD","Information Technology","Equity","3’726’342.95","0.07","3’726’342.95","74’269.00","50.17","India","National Stock Exchange Of India","INR"
"COMI","COMMERCIAL INTERNATIONAL BANK EGYP","Financials","Equity","3’722’142.15","0.07","3’722’142.15","1’596’860.00","2.33","Egypt","Egyptian Exchange","EGP"
"ETERNAL","ETERNAL LTD","Consumer Discretionary","Equity","3’694’824.33","0.07","3’694’824.33","1’583’851.00","2.33","India","National Stock Exchange Of India","INR"
"ASHOKLEY","ASHOK LEYLAND LTD","Industrials","Equity","3’687’418.78","0.07","3’687’418.78","1’997’775.00","1.85","India","National Stock Exchange Of India","INR"
"POLICYBZR","PB FINTECH LTD","Financials","Equity","3’681’822.08","0.07","3’681’822.08","235’410.00","15.64","India","National Stock Exchange Of India","INR"
"000150","DOOSAN CORP","Industrials","Equity","3’674’248.89","0.07","3’674’248.89","4’993.00","735.88","Korea (South)","Korea Exchange (Stock Market)","KRW"
"003550","LG CORP","Industrials","Equity","3’672’617.09","0.07","3’672’617.09","60’943.00","60.26","Korea (South)","Korea Exchange (Stock Market)","KRW"
"005830","DB INSURANCE LTD","Financials","Equity","3’654’033.75","0.07","3’654’033.75","30’779.00","118.72","Korea (South)","Korea Exchange (Stock Market)","KRW"
"DNP","DINO POLSKA SA","Consumer Staples","Equity","3’652’153.92","0.07","3’652’153.92","331’376.00","11.02","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS","Industrials","Equity","3’628’164.49","0.07","3’628’164.49","472’520.00","7.68","India","National Stock Exchange Of India","INR"
"352820","HYBE LTD","Communication","Equity","3’625’287.42","0.07","3’625’287.42","14’977.00","242.06","Korea (South)","Korea Exchange (Stock Market)","KRW"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","3’621’955.95","0.07","3’621’955.95","329’816.00","10.98","Mexico","Bolsa Mexicana De Valores","MXN"
"TUPRS.E","TURKIYE PETROL RAFINERILERI A","Energy","Equity","3’617’218.76","0.07","3’617’218.76","606’622.00","5.96","Turkey","Istanbul Stock Exchange","TRY"
"086280","HYUNDAI GLOVIS LTD","Industrials","Equity","3’598’431.15","0.07","3’598’431.15","24’099.00","149.32","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BSANTANDER","BANCO SANTANDER CHILE","Financials","Equity","3’596’271.48","0.07","3’596’271.48","46’451’840.00","0.08","Chile","Santiago Stock Exchange","CLP"
"1140","BANK ALBILAD","Financials","Equity","3’592’930.39","0.07","3’592’930.39","513’800.00","6.99","Saudi Arabia","Saudi Stock Exchange","SAR"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","3’576’437.85","0.07","3’576’437.85","2’514’000.00","1.42","Taiwan","Taiwan Stock Exchange","TWD"
"017670","SK TELECOM LTD","Communication","Equity","3’550’252.77","0.07","3’550’252.77","70’695.00","50.22","Korea (South)","Korea Exchange (Stock Market)","KRW"
"096770","SK INNOVATION LTD","Energy","Equity","3’530’262.01","0.07","3’530’262.01","46’823.00","75.40","Korea (South)","Korea Exchange (Stock Market)","KRW"
"LPP","LPP SA","Consumer Discretionary","Equity","3’529’557.04","0.07","3’529’557.04","691.00","5’107.90","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"AKBNK.E","AKBANK A","Financials","Equity","3’499’398.93","0.07","3’499’398.93","2’131’474.00","1.64","Turkey","Istanbul Stock Exchange","TRY"
"AUBANK","AU SMALL FINANCE BANK LTD","Financials","Equity","3’494’031.41","0.07","3’494’031.41","365’286.00","9.57","India","National Stock Exchange Of India","INR"
"BPCL","BHARAT PETROLEUM LTD","Energy","Equity","3’479’446.17","0.07","3’479’446.17","1’007’492.00","3.45","India","National Stock Exchange Of India","INR"
"1101","TAIWAN CEMENT LTD","Materials","Equity","3’476’847.94","0.07","3’476’847.94","4’520’397.00","0.77","Taiwan","Taiwan Stock Exchange","TWD"
"VOD","VODACOM GROUP LTD","Communication","Equity","3’454’028.07","0.07","3’454’028.07","400’971.00","8.61","South Africa","Johannesburg Stock Exchange","ZAR"
"5871","CHAILEASE HOLDING LTD","Financials","Equity","3’445’089.19","0.07","3’445’089.19","1’080’255.00","3.19","Taiwan","Taiwan Stock Exchange","TWD"
"4904","FAR EASTONE TELECOMMUNICATIONS LTD","Communication","Equity","3’378’260.67","0.06","3’378’260.67","1’177’000.00","2.87","Taiwan","Taiwan Stock Exchange","TWD"
"BDO","BDO UNIBANK INC","Financials","Equity","3’363’918.76","0.06","3’363’918.76","1’647’493.00","2.04","Philippines","Philippine Stock Exchange Inc.","PHP"
"1080","ARAB NATIONAL BANK","Financials","Equity","3’359’276.05","0.06","3’359’276.05","607’194.00","5.53","Saudi Arabia","Saudi Stock Exchange","SAR"
"ADNOCGAS","ADNOC GAS PLC","Energy","Equity","3’347’788.35","0.06","3’347’788.35","3’818’870.00","0.88","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"GVT&D","GE VERNOVA T&D INDIA LTD","Industrials","Equity","3’345’326.82","0.06","3’345’326.82","85’812.00","38.98","India","National Stock Exchange Of India","INR"
"2395","ADVANTECH LTD","Information Technology","Equity","3’340’230.35","0.06","3’340’230.35","311’919.00","10.71","Taiwan","Taiwan Stock Exchange","TWD"
"GAMUDA","GAMUDA","Industrials","Equity","3’328’434.68","0.06","3’328’434.68","3’121’200.00","1.07","Malaysia","Bursa Malaysia","MYR"
"ALE","ALLEGRO SA","Consumer Discretionary","Equity","3’322’397.96","0.06","3’322’397.96","449’890.00","7.38","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"INDUSINDBK","INDUSIND BANK LTD","Financials","Equity","3’281’048.52","0.06","3’281’048.52","372’482.00","8.81","India","National Stock Exchange Of India","INR"
"IHH","IHH HEALTHCARE","Health Care","Equity","3’264’981.34","0.06","3’264’981.34","1’456’300.00","2.24","Malaysia","Bursa Malaysia","MYR"
"MOTHERSON","SAMVARDHANA MOTHERSON INTERNATIONA","Consumer Discretionary","Equity","3’258’950.18","0.06","3’258’950.18","2’647’217.00","1.23","India","National Stock Exchange Of India","INR"
"NRP","NEPI ROCKCASTLE NV","Real Estate","Equity","3’250’307.24","0.06","3’250’307.24","407’099.00","7.98","South Africa","Johannesburg Stock Exchange","ZAR"
"KOFUBL","COCA-COLA FEMSA CLASS UBL UNITS","Consumer Staples","Equity","3’230’799.61","0.06","3’230’799.61","333’153.00","9.70","Mexico","Bolsa Mexicana De Valores","MXN"
"HDFCAMC","HDFC ASSET MANAGEMENT COMPANY LTD","Financials","Equity","3’227’709.40","0.06","3’227’709.40","125’333.00","25.75","India","National Stock Exchange Of India","INR"
"IOC","INDIAN OIL CORP LTD","Energy","Equity","3’227’048.69","0.06","3’227’048.69","1’905’946.00","1.69","India","National Stock Exchange Of India","INR"
"2801","CHANG HWA COMMERCIAL BANK LTD","Financials","Equity","3’220’510.36","0.06","3’220’510.36","5’000’155.00","0.64","Taiwan","Taiwan Stock Exchange","TWD"
"1326","FORMOSA CHEMICALS & FIBRE CORP","Materials","Equity","3’215’164.07","0.06","3’215’164.07","2’466’000.00","1.30","Taiwan","Taiwan Stock Exchange","TWD"
"259960","KRAFTON INC","Communication","Equity","3’202’263.22","0.06","3’202’263.22","19’560.00","163.71","Korea (South)","Korea Exchange (Stock Market)","KRW"
"5876","SHANGHAI COMMERCIAL LTD","Financials","Equity","3’179’709.55","0.06","3’179’709.55","2’574’639.00","1.24","Taiwan","Taiwan Stock Exchange","TWD"
"ADANIPOWER","ADANI POWER LTD","Utilities","Equity","3’173’204.43","0.06","3’173’204.43","2’001’628.00","1.59","India","National Stock Exchange Of India","INR"
"GODREJCP","GODREJ CONSUMER PRODUCTS LTD","Consumer Staples","Equity","3’136’998.93","0.06","3’136’998.93","282’159.00","11.12","India","National Stock Exchange Of India","INR"
"PIDILITIND","PIDILITE INDUSTRIES LTD","Materials","Equity","3’069’687.74","0.06","3’069’687.74","211’797.00","14.49","India","National Stock Exchange Of India","INR"
"4958","ZHEN DING TECHNOLOGY HOLDING LTD","Information Technology","Equity","3’049’599.78","0.06","3’049’599.78","517’437.00","5.89","Taiwan","Taiwan Stock Exchange","TWD"
"4938","PEGATRON CORP","Information Technology","Equity","3’048’969.00","0.06","3’048’969.00","1’286’500.00","2.37","Taiwan","Taiwan Stock Exchange","TWD"
"BHARATFORG","BHARAT FORGE LTD","Consumer Discretionary","Equity","3’037’646.32","0.06","3’037’646.32","167’659.00","18.12","India","National Stock Exchange Of India","INR"
"IQCD","INDUSTRIES QATAR","Industrials","Equity","3’027’362.88","0.06","3’027’362.88","996’621.00","3.04","Qatar","Qatar Exchange","QAR"
"018260","SAMSUNG SDS LTD","Information Technology","Equity","3’014’484.58","0.06","3’014’484.58","27’980.00","107.74","Korea (South)","Korea Exchange (Stock Market)","KRW"
"CDR","CD PROJEKT SA","Communication","Equity","3’012’862.43","0.06","3’012’862.43","45’606.00","66.06","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"3533","LOTES LTD","Information Technology","Equity","3’009’364.20","0.06","3’009’364.20","55’000.00","54.72","Taiwan","Taiwan Stock Exchange","TWD"
"FORTIS","FORTIS HEALTHCARE LTD","Health Care","Equity","3’007’332.26","0.06","3’007’332.26","331’102.00","9.08","India","National Stock Exchange Of India","INR"
"JINDALSTEL","JINDAL STEEL LTD","Materials","Equity","2’998’239.48","0.06","2’998’239.48","242’458.00","12.37","India","National Stock Exchange Of India","INR"
"SUZLON","SUZLON ENERGY LTD","Industrials","Equity","2’986’454.89","0.06","2’986’454.89","6’667’778.00","0.45","India","National Stock Exchange Of India","INR"
