Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"2801","CHANG HWA COMMERCIAL BANK LTD","Financials","Equity","2,814,508.17","0.03","2,814,508.17","4,066,834.00","0.69","Taiwan","Taiwan Stock Exchange","TWD"
"5347","VANGUARD INTERNATIONAL SEMICONDUCT","Information Technology","Equity","2,813,876.82","0.03","2,813,876.82","657,857.00","4.28","Taiwan","Gretai Securities Market","TWD"
"RAIL3","RUMO SA","Industrials","Equity","2,801,382.40","0.03","2,801,382.40","866,146.00","3.23","Brazil","XBSP","BRL"
"BAAKOMB","KOMERCNI BANK","Financials","Equity","2,792,568.36","0.03","2,792,568.36","49,129.00","56.84","Czech Republic","Prague Stock Exchange","CZK"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Industrials","Equity","2,788,307.28","0.03","2,788,307.28","177,912.00","15.67","Mexico","Bolsa Mexicana De Valores","MXN"
"COFORGE","COFORGE LTD","Information Technology","Equity","2,781,001.14","0.03","2,781,001.14","210,624.00","13.20","India","National Stock Exchange Of India","INR"
"688256","CAMBRICON TECHNOLOGIES CORPORATION","Information Technology","Equity","2,777,390.50","0.03","2,777,390.50","16,258.00","170.83","China","Shanghai Stock Exchange","CNY"
"966","CHINA TAIPING INSURANCE HLDGS LTD","Financials","Equity","2,775,845.49","0.03","2,775,845.49","950,800.00","2.92","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"000100","YUHAN CORP","Health Care","Equity","2,769,952.94","0.03","2,769,952.94","35,616.00","77.77","Korea (South)","Korea Exchange (Stock Market)","KRW"
"161390","HANKOOK TIRE & TECHNOLOGY LTD","Consumer Discretionary","Equity","2,767,359.94","0.03","2,767,359.94","51,991.00","53.23","Korea (South)","Korea Exchange (Stock Market)","KRW"
"028300","HLB INC","Health Care","Equity","2,766,410.67","0.03","2,766,410.67","76,007.00","36.40","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","2,759,542.35","0.03","2,759,542.35","1,100,112.00","2.51","Mexico","Bolsa Mexicana De Valores","MXN"
"NAUKRI","INFO EDGE INDIA LTD","Communication","Equity","2,757,553.65","0.03","2,757,553.65","238,536.00","11.56","India","National Stock Exchange Of India","INR"
"6881","CHINA GALAXY SECURITIES LTD H","Financials","Equity","2,745,053.88","0.03","2,745,053.88","2,154,000.00","1.27","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CENCOSUD","CENCOSUD SA","Consumer Staples","Equity","2,723,407.06","0.03","2,723,407.06","811,580.00","3.36","Chile","Santiago Stock Exchange","CLP"
"EMBASSY","EMBASSY OFFICE PARKS REIT UNITS","Real Estate","Equity","2,710,845.00","0.03","2,710,845.00","576,570.00","4.70","India","National Stock Exchange Of India","INR"
"058470","LEENO INDUSTRIAL INC","Information Technology","Equity","2,701,475.65","0.03","2,701,475.65","36,069.00","74.90","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"2611","GUOTAI HAITONG SECURITIES CO LTD H","Financials","Equity","2,688,900.08","0.03","2,688,900.08","1,316,400.00","2.04","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ADNOCDRILL","ADNOC DRILLING COMPANY","Energy","Equity","2,687,079.52","0.03","2,687,079.52","1,876,358.00","1.43","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"039490","KIWOOM SECURITIES LTD","Financials","Equity","2,676,335.78","0.03","2,676,335.78","8,094.00","330.66","Korea (South)","Korea Exchange (Stock Market)","KRW"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT","Real Estate","Equity","2,654,540.65","0.03","2,654,540.65","558,540.00","4.75","Mexico","Bolsa Mexicana De Valores","MXN"
"SRF","SRF LTD","Materials","Equity","2,647,818.41","0.03","2,647,818.41","91,978.00","28.79","India","National Stock Exchange Of India","INR"
"TUPRS.E","TURKIYE PETROL RAFINERILERI A","Energy","Equity","2,635,485.68","0.03","2,635,485.68","535,700.00","4.92","Turkey","Istanbul Stock Exchange","TRY"
"TOTS3","TOTVS SA","Information Technology","Equity","2,632,433.28","0.03","2,632,433.28","354,699.00","7.42","Brazil","XBSP","BRL"
"2834","TAIWAN BUSINESS BANK LTD","Financials","Equity","2,626,771.25","0.03","2,626,771.25","4,999,034.00","0.53","Taiwan","Taiwan Stock Exchange","TWD"
"2324","COMPAL ELECTRONICS INC","Information Technology","Equity","2,623,387.59","0.03","2,623,387.59","2,587,000.00","1.01","Taiwan","Taiwan Stock Exchange","TWD"
"6515","WINWAY TECHNOLOGY LTD","Information Technology","Equity","2,622,152.45","0.03","2,622,152.45","16,000.00","163.88","Taiwan","Taiwan Stock Exchange","TWD"
"OPAP","OPAP HOLDING SOCIETE ANONYME SA","Consumer Discretionary","Equity","2,619,233.73","0.03","2,619,233.73","138,316.00","18.94","Greece","Athens Exchange S.A. Cash Market","EUR"
"PETGAS","PETRONAS GAS","Utilities","Equity","2,614,152.34","0.03","2,614,152.34","550,900.00","4.75","Malaysia","Bursa Malaysia","MYR"
"SUNDARMFIN","SUNDARAM FINANCE LTD","Financials","Equity","2,611,023.43","0.03","2,611,023.43","43,211.00","60.42","India","National Stock Exchange Of India","INR"
"1816","CGN POWER LTD H","Utilities","Equity","2,598,839.36","0.03","2,598,839.36","6,475,000.00","0.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CMIG4","CIA ENERGETICA DE MINAS GERAIS PRE","Utilities","Equity","2,575,457.91","0.03","2,575,457.91","1,079,247.00","2.39","Brazil","XBSP","BRL"
"7203","AL-ELM INFORMATION SECURITY COMPAN","Information Technology","Equity","2,575,177.85","0.03","2,575,177.85","15,067.00","170.92","Saudi Arabia","Saudi Stock Exchange","SAR"
"AMBANK","AMMB HOLDINGS","Financials","Equity","2,574,094.18","0.03","2,574,094.18","1,504,200.00","1.71","Malaysia","Bursa Malaysia","MYR"
"MBK","MBANK SA","Financials","Equity","2,573,039.04","0.03","2,573,039.04","8,771.00","293.36","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"SMPH","SM PRIME HOLDINGS INC","Real Estate","Equity","2,572,830.25","0.03","2,572,830.25","6,741,400.00","0.38","Philippines","Philippine Stock Exchange Inc.","PHP"
"STNE","STONECO LTD CLASS A","Financials","Equity","2,569,827.56","0.03","2,569,827.56","153,331.00","16.76","Brazil","NASDAQ","USD"
"TIMS3","TIM SA","Communication","Equity","2,557,591.81","0.03","2,557,591.81","467,158.00","5.47","Brazil","XBSP","BRL"
"DIXON","DIXON TECHNOLOGIES (INDIA) LTD","Consumer Discretionary","Equity","2,551,298.41","0.03","2,551,298.41","22,929.00","111.27","India","National Stock Exchange Of India","INR"
"005940","NH INVESTMENT & SECURITIES LTD","Financials","Equity","2,547,743.26","0.03","2,547,743.26","99,533.00","25.60","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BANKBARODA","BANK OF BARODA LTD","Financials","Equity","2,539,263.13","0.03","2,539,263.13","711,529.00","3.57","India","National Stock Exchange Of India","INR"
"BBNI","BANK NEGARA INDONESIA","Financials","Equity","2,538,486.66","0.03","2,538,486.66","9,536,400.00","0.27","Indonesia","Indonesia Stock Exchange","IDR"
"3908","CHINA INTERNATIONAL CAPITAL CORP L","Financials","Equity","2,532,895.33","0.03","2,532,895.33","980,000.00","2.58","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2333","GREAT WALL MOTOR COMPANY LTD H","Consumer Discretionary","Equity","2,531,564.68","0.03","2,531,564.68","1,527,000.00","1.66","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1988","CHINA MINSHENG BANKING CORP LTD H","Financials","Equity","2,531,645.85","0.03","2,531,645.85","4,842,500.00","0.52","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2376","GIGABYTE TECHNOLOGY LTD","Information Technology","Equity","2,516,933.13","0.03","2,516,933.13","328,000.00","7.67","Taiwan","Taiwan Stock Exchange","TWD"
"011200","HMM LTD","Industrials","Equity","2,513,701.60","0.03","2,513,701.60","160,736.00","15.64","Korea (South)","Korea Exchange (Stock Market)","KRW"
"8046","NAN YA PRINTED CIRCUIT BOARD CORP","Information Technology","Equity","2,507,289.10","0.03","2,507,289.10","141,000.00","17.78","Taiwan","Taiwan Stock Exchange","TWD"
"2912","PRESIDENT CHAIN STORE CORP","Consumer Staples","Equity","2,500,720.90","0.03","2,500,720.90","350,000.00","7.14","Taiwan","Taiwan Stock Exchange","TWD"
"HAVELLS","HAVELLS INDIA LTD","Industrials","Equity","2,479,771.96","0.03","2,479,771.96","159,473.00","15.55","India","National Stock Exchange Of India","INR"
"QGTS","QATAR GAS TRANSPORT COMPANY LTD","Energy","Equity","2,478,598.46","0.03","2,478,598.46","1,830,543.00","1.35","Qatar","Qatar Exchange","QAR"
"PARAUCO","PARQUE ARAUCO SA","Real Estate","Equity","2,470,481.89","0.03","2,470,481.89","523,285.00","4.72","Chile","Santiago Stock Exchange","CLP"
"PHOENIXLTD","PHOENIX MILLS LTD","Real Estate","Equity","2,465,540.82","0.03","2,465,540.82","130,633.00","18.87","India","National Stock Exchange Of India","INR"
"002594","BYD LTD A","Consumer Discretionary","Equity","2,463,606.15","0.03","2,463,606.15","187,596.00","13.13","China","Shenzhen Stock Exchange","CNY"
"MRF","MRF LTD","Consumer Discretionary","Equity","2,461,080.75","0.03","2,461,080.75","1,559.00","1,578.63","India","National Stock Exchange Of India","INR"
"PPC","PUBLIC POWER CORPORATION SA","Utilities","Equity","2,460,416.72","0.03","2,460,416.72","109,756.00","22.42","Greece","Athens Exchange S.A. Cash Market","EUR"
"1772","GANFENG LITHIUM LTD H","Materials","Equity","2,460,682.83","0.03","2,460,682.83","279,400.00","8.81","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2356","INVENTEC CORP","Information Technology","Equity","2,452,460.67","0.03","2,452,460.67","1,655,000.00","1.48","Taiwan","Taiwan Stock Exchange","TWD"
"VOLTAS","VOLTAS LTD","Industrials","Equity","2,447,704.21","0.03","2,447,704.21","144,080.00","16.99","India","National Stock Exchange Of India","INR"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O","Financials","Equity","2,439,816.72","0.03","2,439,816.72","951,291.00","2.56","Mexico","Bolsa Mexicana De Valores","MXN"
"ABB","ABB INDIA LTD","Industrials","Equity","2,440,533.89","0.03","2,440,533.89","36,178.00","67.46","India","National Stock Exchange Of India","INR"
"241","ALIBABA HEALTH INFORMATION TECH LT","Consumer Staples","Equity","2,440,535.32","0.03","2,440,535.32","3,434,000.00","0.71","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"OUT","OUTSURANCE GROUP LTD","Financials","Equity","2,438,713.11","0.03","2,438,713.11","536,803.00","4.54","South Africa","Johannesburg Stock Exchange","ZAR"
"HYUNDAI","HYUNDAI MOTOR INDIA LTD","Consumer Discretionary","Equity","2,435,658.93","0.03","2,435,658.93","100,919.00","24.13","India","National Stock Exchange Of India","INR"
"BH.R","BUMRUNGRAD HOSPITAL NON-VOTING DR","Health Care","Equity","2,431,715.64","0.03","2,431,715.64","371,765.00","6.54","Thailand","Stock Exchange Of Thailand","THB"
"6274","TAIWAN UNION TECHNOLOGY CORP","Information Technology","Equity","2,427,189.13","0.03","2,427,189.13","139,000.00","17.46","Taiwan","Gretai Securities Market","TWD"
"425","MINTH GROUP -100 LTD","Consumer Discretionary","Equity","2,424,593.20","0.03","2,424,593.20","448,000.00","5.41","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"HLBANK","HONG LEONG BANK","Financials","Equity","2,423,876.48","0.03","2,423,876.48","395,100.00","6.13","Malaysia","Bursa Malaysia","MYR"
"BPI","BANK OF THE PHILIPPINE ISLANDS","Financials","Equity","2,421,719.00","0.03","2,421,719.00","1,178,059.00","2.06","Philippines","Philippine Stock Exchange Inc.","PHP"
"8210","BUPA ARABIA","Financials","Equity","2,421,804.39","0.03","2,421,804.39","51,084.00","47.41","Saudi Arabia","Saudi Stock Exchange","SAR"
"ADNOCDIST","ABU DHABI NATIONAL OIL COMPANY FOR","Consumer Discretionary","Equity","2,417,336.17","0.03","2,417,336.17","2,192,315.00","1.10","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"THYAO.E","TURK HAVA YOLLARI AO A","Industrials","Equity","2,415,411.09","0.03","2,415,411.09","340,288.00","7.10","Turkey","Istanbul Stock Exchange","TRY"
"914","ANHUI CONCH CEMENT LTD H","Materials","Equity","2,413,099.33","0.03","2,413,099.33","760,000.00","3.18","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"3323","CHINA NATIONAL BUILDING MATERIAL L","Materials","Equity","2,407,738.42","0.03","2,407,738.42","2,766,000.00","0.87","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"KTB.R","KRUNG THAI BANK PUBLIC NON-VOTING","Financials","Equity","2,387,096.02","0.03","2,387,096.02","2,131,900.00","1.12","Thailand","Stock Exchange Of Thailand","THB"
"009830","HANWHA SOLUTIONS CORP","Materials","Equity","2,384,153.02","0.03","2,384,153.02","66,530.00","35.84","Korea (South)","Korea Exchange (Stock Market)","KRW"
"006260","LS CORP","Industrials","Equity","2,374,992.11","0.03","2,374,992.11","11,678.00","203.37","Korea (South)","Korea Exchange (Stock Market)","KRW"
"011070","LG INNOTEK LTD","Information Technology","Equity","2,364,760.34","0.03","2,364,760.34","9,774.00","241.94","Korea (South)","Korea Exchange (Stock Market)","KRW"
"300502","EOPTOLINK TECHNOLOGY INC LTD A","Information Technology","Equity","2,350,888.94","0.03","2,350,888.94","41,680.00","56.40","China","Shenzhen Stock Exchange","CNY"
"MARK","MASRAF AL RAYAN","Financials","Equity","2,349,697.84","0.03","2,349,697.84","3,668,632.00","0.64","Qatar","Qatar Exchange","QAR"
"ZAIN","MOBILE TEL","Communication","Equity","2,346,211.65","0.03","2,346,211.65","1,328,077.00","1.77","Kuwait","Kuwait Stock Exchange","KWD"
"268","KINGDEE INT L SOFTWARE GROUP LTD","Information Technology","Equity","2,343,931.59","0.03","2,343,931.59","1,856,000.00","1.26","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MTM","MOMENTUM GROUP LTD","Financials","Equity","2,342,586.59","0.03","2,342,586.59","929,776.00","2.52","South Africa","Johannesburg Stock Exchange","ZAR"
"1099","SINOPHARM GROUP LTD H","Health Care","Equity","2,333,862.18","0.03","2,333,862.18","855,600.00","2.73","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"GLENMARK","GLENMARK PHARMACEUTICALS LTD","Health Care","Equity","2,329,256.64","0.03","2,329,256.64","99,686.00","23.37","India","National Stock Exchange Of India","INR"
"135","KUNLUN ENERGY LTD","Utilities","Equity","2,325,921.29","0.03","2,325,921.29","2,174,000.00","1.07","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"AUBANK","AU SMALL FINANCE BANK LTD","Financials","Equity","2,325,807.76","0.03","2,325,807.76","217,384.00","10.70","India","National Stock Exchange Of India","INR"
"2018","AAC TECHNOLOGIES HOLDINGS INC","Information Technology","Equity","2,316,925.08","0.03","2,316,925.08","477,000.00","4.86","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ISCTR.E","TURKIYE IS BANKASI C","Financials","Equity","2,312,247.37","0.03","2,312,247.37","5,899,558.00","0.39","Turkey","Istanbul Stock Exchange","TRY"
"AUROPHARMA","AUROBINDO PHARMA LTD","Health Care","Equity","2,310,127.73","0.03","2,310,127.73","172,052.00","13.43","India","National Stock Exchange Of India","INR"
"3105","WIN SEMICONDUCTORS CORP","Information Technology","Equity","2,295,857.23","0.03","2,295,857.23","212,000.00","10.83","Taiwan","Gretai Securities Market","TWD"
"BOUBYAN","BOUBYAN BANK","Financials","Equity","2,292,437.23","0.03","2,292,437.23","1,035,817.00","2.21","Kuwait","Kuwait Stock Exchange","KWD"
"COLPAL","COLGATE PALMOLIVE INDIA LTD","Consumer Staples","Equity","2,284,282.29","0.03","2,284,282.29","90,478.00","25.25","India","National Stock Exchange Of India","INR"
"000858","WULIANGYE YIBIN LTD A","Consumer Staples","Equity","2,277,470.83","0.03","2,277,470.83","150,000.00","15.18","China","Shenzhen Stock Exchange","CNY"
"ALR","ALIOR BANK SA","Financials","Equity","2,266,542.43","0.03","2,266,542.43","66,660.00","34.00","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"TPIA","CHANDRA ASRI PACIFIC","Materials","Equity","2,265,397.19","0.03","2,265,397.19","5,461,400.00","0.41","Indonesia","Indonesia Stock Exchange","IDR"
"YKBNK.E","YAPI VE KREDI BANKASI A","Financials","Equity","2,263,264.81","0.03","2,263,264.81","2,256,311.00","1.00","Turkey","Istanbul Stock Exchange","TRY"
"MYR","MYR CASH","Cash and/or Derivatives","Cash","2,256,522.00","0.03","2,256,522.00","8,768,844.00","25.73","Malaysia","-","MYR"
"148","KINGBOARD HOLDINGS LTD","Information Technology","Equity","2,255,569.90","0.03","2,255,569.90","432,500.00","5.22","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MOTV3","MOTIVA INFRAESTRUTURA DE MOBILIDAD","Industrials","Equity","2,238,466.10","0.03","2,238,466.10","683,876.00","3.27","Brazil","XBSP","BRL"
"1929","CHOW TAI FOOK JEWELLERY GROUP LTD","Consumer Discretionary","Equity","2,235,496.53","0.03","2,235,496.53","1,333,000.00","1.68","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SIGMAFA","ALFA A","Consumer Staples","Equity","2,235,787.69","0.03","2,235,787.69","2,013,846.00","1.11","Mexico","Bolsa Mexicana De Valores","MXN"
"TCELL.E","TURKCELL ILETISIM HIZMETLERI A","Communication","Equity","2,235,100.38","0.03","2,235,100.38","811,977.00","2.75","Turkey","Istanbul Stock Exchange","TRY"
"034220","LG DISPLAY LTD","Information Technology","Equity","2,235,395.21","0.03","2,235,395.21","201,108.00","11.12","Korea (South)","Korea Exchange (Stock Market)","KRW"
"322","TINGYI (CAYMAN ISLANDS) HOLDINGS C","Consumer Staples","Equity","2,228,872.73","0.03","2,228,872.73","1,318,000.00","1.69","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"010950","S-OIL CORP","Energy","Equity","2,228,948.98","0.03","2,228,948.98","27,954.00","79.74","Korea (South)","Korea Exchange (Stock Market)","KRW"
"RHBBANK","RHB BANK","Financials","Equity","2,225,792.59","0.03","2,225,792.59","1,042,100.00","2.14","Malaysia","Bursa Malaysia","MYR"
"021240","COWAY LTD","Consumer Discretionary","Equity","2,222,771.35","0.03","2,222,771.35","37,688.00","58.98","Korea (South)","Korea Exchange (Stock Market)","KRW"
"AMBUJACEM","AMBUJA CEMENTS LTD","Materials","Equity","2,221,043.84","0.03","2,221,043.84","394,269.00","5.63","India","National Stock Exchange Of India","INR"
"AIRARABIA","AIR ARABIA","Industrials","Equity","2,220,298.07","0.03","2,220,298.07","1,524,328.00","1.46","United Arab Emirates","Dubai Financial Market","AED"
"601398","INDUSTRIAL AND COMMERCIAL BANK OF","Financials","Equity","2,213,592.91","0.03","2,213,592.91","2,176,000.00","1.02","China","Shanghai Stock Exchange","CNY"
"BELA","JUMBO SA","Consumer Discretionary","Equity","2,210,159.20","0.03","2,210,159.20","73,174.00","30.20","Greece","Athens Exchange S.A. Cash Market","EUR"
"TIINDIA","TUBE INVESTMENTS OF INDIA LTD","Consumer Discretionary","Equity","2,205,158.58","0.03","2,205,158.58","73,698.00","29.92","India","National Stock Exchange Of India","INR"
"3081","LAND MARK CORP","Information Technology","Equity","2,202,749.03","0.03","2,202,749.03","55,000.00","40.05","Taiwan","Gretai Securities Market","TWD"
"168","TSINGTAO BREWERY LTD H","Consumer Staples","Equity","2,202,280.37","0.03","2,202,280.37","326,000.00","6.76","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"NATIONALUM","NATIONAL ALUMINIUM CO LTD","Materials","Equity","2,190,736.73","0.03","2,190,736.73","551,258.00","3.97","India","National Stock Exchange Of India","INR"
"BAJAJHLDNG","BAJAJ HOLDINGS AND INVESTMENT LTD","Financials","Equity","2,184,071.30","0.03","2,184,071.30","18,132.00","120.45","India","National Stock Exchange Of India","INR"
"6862","HAIDILAO INTERNATIONAL HOLDING LTD","Consumer Discretionary","Equity","2,184,374.88","0.03","2,184,374.88","981,000.00","2.23","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"138930","BNK FINANCIAL GROUP INC","Financials","Equity","2,178,323.57","0.03","2,178,323.57","151,521.00","14.38","Korea (South)","Korea Exchange (Stock Market)","KRW"
"003490","KOREAN AIR LINES LTD","Industrials","Equity","2,176,289.28","0.03","2,176,289.28","110,437.00","19.71","Korea (South)","Korea Exchange (Stock Market)","KRW"
"LREN3","LOJAS RENNER SA","Consumer Discretionary","Equity","2,173,747.63","0.03","2,173,747.63","696,378.00","3.12","Brazil","XBSP","BRL"
"HTO","HELLENIC TELECOMMUNICATIONS ORGANI","Communication","Equity","2,170,981.08","0.03","2,170,981.08","104,193.00","20.84","Greece","Athens Exchange S.A. Cash Market","EUR"
"003230","SAM YANG FOODS INC","Consumer Staples","Equity","2,167,158.74","0.03","2,167,158.74","2,533.00","855.57","Korea (South)","Korea Exchange (Stock Market)","KRW"
"DABUR","DABUR INDIA LTD","Consumer Staples","Equity","2,165,739.26","0.03","2,165,739.26","375,435.00","5.77","India","National Stock Exchange Of India","INR"
"UNIONBANK","UNION BANK OF INDIA LTD","Financials","Equity","2,163,600.43","0.03","2,163,600.43","975,997.00","2.22","India","National Stock Exchange Of India","INR"
"KCHOL.E","KOC HOLDING A","Industrials","Equity","2,159,594.43","0.03","2,159,594.43","461,858.00","4.68","Turkey","Istanbul Stock Exchange","TRY"
"1605","WALSIN LIHWA CORP","Industrials","Equity","2,157,053.44","0.03","2,157,053.44","1,831,940.00","1.18","Taiwan","Taiwan Stock Exchange","TWD"
"323410","KAKAOBANK CORP","Financials","Equity","2,155,262.53","0.03","2,155,262.53","110,154.00","19.57","Korea (South)","Korea Exchange (Stock Market)","KRW"
"MIL","BANK MILLENNIUM SA","Financials","Equity","2,151,392.30","0.03","2,151,392.30","441,282.00","4.88","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"NYKAA","FSN E-COMMERCE VENTURES LTD","Consumer Discretionary","Equity","2,143,773.54","0.03","2,143,773.54","728,516.00","2.94","India","National Stock Exchange Of India","INR"
"6488","GLOBALWAFERS LTD","Information Technology","Equity","2,142,994.46","0.03","2,142,994.46","147,000.00","14.58","Taiwan","Gretai Securities Market","TWD"
"GOTO","GOTO GOJEK TOKOPEDIA","Consumer Discretionary","Equity","2,143,369.02","0.03","2,143,369.02","598,535,800.00","0.00","Indonesia","Indonesia Stock Exchange","IDR"
"2409","AUO CORP","Information Technology","Equity","2,126,391.34","0.03","2,126,391.34","3,998,000.00","0.53","Taiwan","Taiwan Stock Exchange","TWD"
"YESBANK","YES BANK LTD","Financials","Equity","2,122,276.91","0.03","2,122,276.91","9,170,415.00","0.23","India","National Stock Exchange Of India","INR"
"CPLE3","CIA PARANAENSE DE ENERGIA COPEL","Utilities","Equity","2,117,086.31","0.03","2,117,086.31","728,129.00","2.91","Brazil","XBSP","BRL"
"3702","WPG HOLDINGS LTD","Information Technology","Equity","2,117,202.27","0.03","2,117,202.27","944,000.00","2.24","Taiwan","Taiwan Stock Exchange","TWD"
"KLBN11","KLABIN UNITS SA","Materials","Equity","2,115,693.11","0.03","2,115,693.11","522,747.00","4.05","Brazil","XBSP","BRL"
"GENTERA*","GENTERA SAB DE CV","Financials","Equity","2,111,071.36","0.03","2,111,071.36","724,818.00","2.91","Mexico","Bolsa Mexicana De Valores","MXN"
"LODHA","LODHA DEVELOPERS LTD","Real Estate","Equity","2,108,237.36","0.03","2,108,237.36","189,490.00","11.13","India","National Stock Exchange Of India","INR"
"2474","CATCHER TECHNOLOGY LTD","Information Technology","Equity","2,104,530.45","0.03","2,104,530.45","343,000.00","6.14","Taiwan","Taiwan Stock Exchange","TWD"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","2,101,319.15","0.03","2,101,319.15","16,439,250.00","12.78","Hong Kong","-","HKD"
"PNB","PUNJAB NATIONAL BANK","Financials","Equity","2,099,244.24","0.03","2,099,244.24","1,462,688.00","1.44","India","National Stock Exchange Of India","INR"
"2618","EVA AIRWAYS CORP","Industrials","Equity","2,097,159.01","0.03","2,097,159.01","1,722,485.00","1.22","Taiwan","Taiwan Stock Exchange","TWD"
"COPEC","EMPRESAS COPEC SA","Consumer Discretionary","Equity","2,091,311.14","0.03","2,091,311.14","251,366.00","8.32","Chile","Santiago Stock Exchange","CLP"
"KEI","KEI INDUSTRIES LTD","Industrials","Equity","2,088,833.00","0.03","2,088,833.00","37,912.00","55.10","India","National Stock Exchange Of India","INR"
"ISA","INTERCONEXION ELECTRICA SA","Utilities","Equity","2,088,938.85","0.03","2,088,938.85","278,883.00","7.49","Colombia","Bolsa De Valores De Colombia","COP"
"1504","TECO ELECTRIC & MACHINERY LTD","Industrials","Equity","2,085,050.14","0.03","2,085,050.14","785,000.00","2.66","Taiwan","Taiwan Stock Exchange","TWD"
"SIEMENS","SIEMENS LTD","Industrials","Equity","2,081,359.92","0.03","2,081,359.92","56,707.00","36.70","India","National Stock Exchange Of India","INR"
"090430","AMOREPACIFIC CORP","Consumer Staples","Equity","2,070,794.63","0.03","2,070,794.63","18,856.00","109.82","Korea (South)","Korea Exchange (Stock Market)","KRW"
"WHL","WOOLWORTHS HOLDING LTD","Consumer Discretionary","Equity","2,071,295.85","0.03","2,071,295.85","595,171.00","3.48","South Africa","Johannesburg Stock Exchange","ZAR"
"141080","LIGA CHEM BIO INC","Health Care","Equity","2,069,172.76","0.03","2,069,172.76","15,753.00","131.35","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"3888","KINGSOFT LTD","Communication","Equity","2,066,491.12","0.03","2,066,491.12","624,200.00","3.31","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"GRUMAB","GRUMA","Consumer Staples","Equity","2,062,878.94","0.03","2,062,878.94","114,095.00","18.08","Mexico","Bolsa Mexicana De Valores","MXN"
"534091","MULTI COMMODITY EXCHANGE OF INDIA","Financials","Equity","2,060,767.34","0.03","2,060,767.34","76,194.00","27.05","India","Bse Ltd","INR"
"3800","GCL TECHNOLOGY HOLDINGS LTD","Information Technology","Equity","2,059,380.31","0.03","2,059,380.31","13,315,000.00","0.15","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"IDEA","VODAFONE IDEA LTD","Communication","Equity","2,055,469.60","0.03","2,055,469.60","17,223,206.00","0.12","India","National Stock Exchange Of India","INR"
"BDX","BUDIMEX SA","Industrials","Equity","2,053,768.25","0.03","2,053,768.25","9,305.00","220.72","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"COROMANDEL","COROMANDEL INTERNATIONAL LTD","Materials","Equity","2,051,192.76","0.03","2,051,192.76","80,015.00","25.64","India","National Stock Exchange Of India","INR"
"VMM","VISHAL MEGA MART LTD","Consumer Discretionary","Equity","2,050,357.59","0.03","2,050,357.59","1,461,672.00","1.40","India","National Stock Exchange Of India","INR"
"151","WANT WANT CHINA HOLDINGS LTD","Consumer Staples","Equity","2,034,091.75","0.03","2,034,091.75","3,241,000.00","0.63","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ORDS","OOREDOO","Communication","Equity","2,031,670.10","0.03","2,031,670.10","545,927.00","3.72","Qatar","Qatar Exchange","QAR"
"POWERINDIA","HITACHI ENERGY INDIA LTD","Industrials","Equity","2,025,052.66","0.03","2,025,052.66","7,248.00","279.39","India","National Stock Exchange Of India","INR"
"TBS","TIGER BRANDS LTD","Consumer Staples","Equity","2,022,928.20","0.03","2,022,928.20","102,392.00","19.76","South Africa","Johannesburg Stock Exchange","ZAR"
