Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"RAA","RATIONAL AG","Industrials","Equity","2,026,208.00","0.04","2,026,208.00","2,753.00","736.00","Germany","Xetra","EUR"
"VER","VERBUND AG","Utilities","Equity","2,017,092.00","0.04","2,017,092.00","34,188.00","59.00","Austria","Wiener Boerse Ag","EUR"
"BMED","BANCA MEDIOLANUM","Financials","Equity","2,005,129.34","0.04","2,005,129.34","109,093.00","18.38","Italy","Borsa Italiana","EUR"
"EVD","CTS EVENTIM AG","Communication","Equity","1,995,800.85","0.04","1,995,800.85","30,447.00","65.55","Germany","Xetra","EUR"
"BCVN","BC VAUD N","Financials","Equity","1,995,277.21","0.04","1,995,277.21","15,489.00","128.82","Switzerland","SIX Swiss Exchange","CHF"
"SOF","SOFINA SA","Financials","Equity","1,980,316.80","0.04","1,980,316.80","7,896.00","250.80","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"SW","SODEXO SA","Consumer Discretionary","Equity","1,976,459.80","0.04","1,976,459.80","42,142.00","46.90","France","Nyse Euronext - Euronext Paris","EUR"
"INPST","INPOST SA","Industrials","Equity","1,943,853.46","0.04","1,943,853.46","128,138.00","15.17","Netherlands","Euronext Amsterdam","EUR"
"ADP","AEROPORTS DE PARIS SA","Industrials","Equity","1,921,731.00","0.04","1,921,731.00","16,149.00","119.00","France","Nyse Euronext - Euronext Paris","EUR"
"DHER","DELIVERY HERO","Consumer Discretionary","Equity","1,919,657.70","0.04","1,919,657.70","93,414.00","20.55","Germany","Xetra","EUR"
"NEM","NEMETSCHEK","Information Technology","Equity","1,919,696.25","0.04","1,919,696.25","28,335.00","67.75","Germany","Xetra","EUR"
"DIE","DIETEREN (D) SA","Consumer Discretionary","Equity","1,909,032.30","0.04","1,909,032.30","10,449.00","182.70","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"SYENS","SYENSQO NV","Materials","Equity","1,883,175.32","0.04","1,883,175.32","34,541.00","54.52","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"EVK","EVONIK INDUSTRIES AG","Materials","Equity","1,863,972.96","0.03","1,863,972.96","125,267.00","14.88","Germany","Xetra","EUR"
"CPR","DAVIDE CAMPARI MILANO NV","Consumer Staples","Equity","1,857,732.64","0.03","1,857,732.64","295,629.00","6.28","Italy","Borsa Italiana","EUR"
"BZU","BUZZI","Materials","Equity","1,823,327.28","0.03","1,823,327.28","37,797.00","48.24","Italy","Borsa Italiana","EUR"
"MAP","MAPFRE SA","Financials","Equity","1,803,256.66","0.03","1,803,256.66","452,852.00","3.98","Spain","Bolsa De Madrid","EUR"
"SAGA B","SAGAX CLASS B","Real Estate","Equity","1,800,907.09","0.03","1,800,907.09","103,482.00","17.40","Sweden","Nasdaq Omx Nordic","SEK"
"BOL","BOLLORE","Energy","Equity","1,750,529.90","0.03","1,750,529.90","352,503.00","4.97","France","Nyse Euronext - Euronext Paris","EUR"
"GFC","GECINA SA","Real Estate","Equity","1,699,534.20","0.03","1,699,534.20","21,972.00","77.35","France","Nyse Euronext - Euronext Paris","EUR"
"GRF","GRIFOLS SA CLASS A","Health Care","Equity","1,687,278.33","0.03","1,687,278.33","152,419.00","11.07","Spain","Bolsa De Madrid","EUR"
"COV","COVIVIO SA","Real Estate","Equity","1,664,241.45","0.03","1,664,241.45","27,127.00","61.35","France","Nyse Euronext - Euronext Paris","EUR"
"SALM","SALMAR","Consumer Staples","Equity","1,649,428.26","0.03","1,649,428.26","32,814.00","50.27","Norway","Oslo Bors Asa","NOK"
"HSBFT","CASH COLLATERAL EUR HSBFT","Cash and/or Derivatives","Cash Collateral and Margins","1,545,000.00","0.03","1,545,000.00","1,545,000.00","100.00","European Union","-","EUR"
"RAND","RANDSTAD HOLDING","Industrials","Equity","1,511,515.74","0.03","1,511,515.74","54,118.00","27.93","Netherlands","Euronext Amsterdam","EUR"
"LATO B","LATOUR INVESTMENT CLASS B","Industrials","Equity","1,494,832.11","0.03","1,494,832.11","69,881.00","21.39","Sweden","Nasdaq Omx Nordic","SEK"
"FDJU","FDJ UNITED","Consumer Discretionary","Equity","1,453,834.88","0.03","1,453,834.88","56,176.00","25.88","France","Nyse Euronext - Euronext Paris","EUR"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Communication","Equity","1,345,306.81","0.03","1,345,306.81","152,098.00","8.85","Italy","Borsa Italiana","EUR"
"CVC","CVC CAPITAL PARTNERS PLC","Financials","Equity","1,268,806.32","0.02","1,268,806.32","102,904.00","12.33","Netherlands","Euronext Amsterdam","EUR"
"DEMANT","DEMANT","Health Care","Equity","1,253,575.12","0.02","1,253,575.12","47,910.00","26.17","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"HOLM B","HOLMEN CLASS B","Materials","Equity","1,252,135.56","0.02","1,252,135.56","37,195.00","33.66","Sweden","Nasdaq Omx Nordic","SEK"
"HIK","HIKMA PHARMACEUTICALS PLC","Health Care","Equity","1,211,690.06","0.02","1,211,690.06","77,057.00","15.72","United Kingdom","London Stock Exchange","GBP"
"ROCK B","ROCKWOOL CLASS B","Industrials","Equity","1,205,377.92","0.02","1,205,377.92","43,362.00","27.80","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"JD.","JD SPORTS FASHION PLC","Consumer Discretionary","Equity","1,128,249.74","0.02","1,128,249.74","1,200,800.00","0.94","United Kingdom","London Stock Exchange","GBP"
"NEXI","NEXI","Financials","Equity","1,017,907.74","0.02","1,017,907.74","297,808.00","3.42","Italy","Borsa Italiana","EUR"
"USD","USD CASH","Cash and/or Derivatives","Cash","897,627.69","0.02","897,627.69","1,059,066.00","84.76","United States","-","USD"
"RED","REDEIA CORPORACION SA","Utilities","Equity","497,708.40","0.01","497,708.40","32,235.00","15.44","Spain","Bolsa De Madrid","EUR"
"NOK","NOK CASH","Cash and/or Derivatives","Cash","200,717.61","0.00","200,717.61","2,262,097.00","8.87","Norway","-","NOK"
"CHF","CHF/EUR","Cash and/or Derivatives","FX","-17.58","0.00","-17.58","901,604.00","1.00","European Union","-","EUR"
"GBP","GBP/EUR","Cash and/or Derivatives","FX","-15.01","0.00","-15.01","1,206,333.00","1.00","European Union","-","EUR"
"SEK","SEK/EUR","Cash and/or Derivatives","FX","-4.94","0.00","-4.94","4,907,951.00","1.00","European Union","-","EUR"
"NOK","NOK/EUR","Cash and/or Derivatives","FX","-0.80","0.00","-0.80","933,860.00","1.00","European Union","-","EUR"
"USD","USD/EUR","Cash and/or Derivatives","FX","-0.57","0.00","-0.57","101,035.00","1.00","European Union","-","EUR"
"DKK","DKK/EUR","Cash and/or Derivatives","FX","0.05","0.00","0.05","1,570,175.00","1.00","European Union","-","EUR"
"SXOH6","STOXX EUROPE 600 MAR 26","Cash and/or Derivatives","Futures","0.00","0.00","22,608,810.00","714.00","633.30","European Union","Eurex Deutschland","EUR"
"DKK","DKK CASH","Cash and/or Derivatives","Cash","-51,057.79","0.00","-51,057.79","-381,491.00","13.38","Denmark","-","DKK"
"SEK","SEK CASH","Cash and/or Derivatives","Cash","-290,024.74","-0.01","-290,024.74","-3,098,047.00","9.36","Sweden","-","SEK"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","-756,164.32","-0.01","-756,164.32","-690,309.00","109.54","Switzerland","-","CHF"
 
